,sku,quantity,servicelevel,productiondays,price,@material,@printing,@size
12040,FL-135S-A4-40,25,express,0,17.07,135gsilk,oneside,a4
12039,FL-135S-A4-40,25,standard,2,15.51,135gsilk,oneside,a4
12038,FL-135S-A4-40,25,saver,4,14.74,135gsilk,oneside,a4
18121,FL-400S-A7-40-[ML11],25,express,0,23.23,400gmattlaminatedbothsides,oneside,a7
18120,FL-400S-A7-40-[ML11],25,standard,2,21.29,400gmattlaminatedbothsides,oneside,a7
18119,FL-400S-A7-40-[ML11],25,saver,4,19.36,400gmattlaminatedbothsides,oneside,a7
12028,FL-400S-US-40-[GL11],25,express,0,25.71,400gglosslaminatedbothsides,oneside,us
12027,FL-400S-US-40-[GL11],25,standard,2,23.56,400gglosslaminatedbothsides,oneside,us
12026,FL-400S-US-40-[GL11],25,saver,4,21.42,400gglosslaminatedbothsides,oneside,us
2209,FL-170S-A5-40,25,saver,4,14.29,170gsilk,oneside,a5
17014,FL-400S-A6-40,25,saver,4,20.28,400gsilk,oneside,a6
9367,FL-400S-VK-44,25,standard,2,29.47,400gsilk,bothsides,carresmall
9368,FL-400S-VK-44,25,express,0,34.12,400gsilk,bothsides,carresmall
17015,FL-400S-A6-40,25,standard,2,22.31,400gsilk,oneside,a6
17016,FL-400S-A6-40,25,express,0,24.34,400gsilk,oneside,a6
2210,FL-170S-A5-40,25,standard,2,15.04,170gsilk,oneside,a5
2360,FL-170H-XL-40,25,express,0,24.37,170goffset,oneside,xlong
2359,FL-170H-XL-40,25,standard,2,19.77,170goffset,oneside,xlong
18082,FL-170G-XL-40,25,express,0,23.91,170ggloss,oneside,xlong
18081,FL-170G-XL-40,25,standard,2,19.31,170ggloss,oneside,xlong
9366,FL-400S-VK-44,25,saver,4,27.99,400gsilk,bothsides,carresmall
10761,FL-170H-VK-44,25,saver,4,14.71,170goffset,bothsides,carresmall
9244,FL-170G-US-40,25,express,0,17.57,170ggloss,oneside,us
18229,FL-135S-VK-44,25,saver,4,14.1,135gsilk,bothsides,carresmall
10762,FL-170H-VK-44,25,standard,2,19.31,170goffset,bothsides,carresmall
9119,FL-135G-A4-40,25,saver,4,15.02,135ggloss,oneside,a4
9120,FL-135G-A4-40,25,standard,2,15.83,135ggloss,oneside,a4
18352,FL-340H-VM-44,25,saver,4,16.55,300goffset,bothsides,carremedium
9121,FL-135G-A4-40,25,express,0,18.33,135ggloss,oneside,a4
9207,FL-340H-A6-40,25,saver,4,14.71,300goffset,oneside,a6
965,FL-400S-US-44-[GL11],25,saver,4,22.24,400gglosslaminatedbothsides,bothsides,us
966,FL-400S-US-44-[GL11],25,standard,2,24.47,400gglosslaminatedbothsides,bothsides,us
967,FL-400S-US-44-[GL11],25,express,0,26.69,400gglosslaminatedbothsides,bothsides,us
9208,FL-340H-A6-40,25,standard,2,19.31,300goffset,oneside,a6
9209,FL-340H-A6-40,25,express,0,23.91,300goffset,oneside,a6
15750,FL-350G-A4-44,25,saver,6,18.85,350ggloss,bothsides,a4
15751,FL-350G-A4-44,25,standard,3,23.45,350ggloss,bothsides,a4
15752,FL-350G-A4-44,25,express,2,28.05,350ggloss,bothsides,a4
9242,FL-170G-US-40,25,saver,4,14.56,170ggloss,oneside,us
9243,FL-170G-US-40,25,standard,2,15.33,170ggloss,oneside,us
18245,FL-170G-AL-44,25,express,0,23.91,170ggloss,bothsides,along
18244,FL-170G-AL-44,25,standard,2,19.31,170ggloss,bothsides,along
18243,FL-170G-AL-44,25,saver,4,14.53,170ggloss,bothsides,along
18231,FL-135S-VK-44,25,express,0,16.33,135gsilk,bothsides,carresmall
18230,FL-135S-VK-44,25,standard,2,14.84,135gsilk,bothsides,carresmall
18354,FL-340H-VM-44,25,express,0,25.75,300goffset,bothsides,carremedium
20674,FL-400S-US-40,25,saver,4,20.54,400gsilk,oneside,us
6911,FL-250S-XL-40,25,saver,4,14.99,250gsilk,oneside,xlong
20676,FL-400S-US-40,25,express,0,24.65,400gsilk,oneside,us
4423,FL-170S-A5-44,25,express,0,17.41,170gsilk,bothsides,a5
1675,FL-135S-VG-44,25,express,0,17.96,135gsilk,bothsides,carrelarge
1674,FL-135S-VG-44,25,standard,2,16.15,135gsilk,bothsides,carrelarge
1673,FL-135S-VG-44,25,saver,4,15.34,135gsilk,bothsides,carrelarge
14226,FL-135S-VK-40,25,standard,2,14.1,135gsilk,oneside,carresmall
14227,FL-135S-VK-40,25,express,0,15.51,135gsilk,oneside,carresmall
22772,FL-400S-XL-40,25,express,0,24.83,400gsilk,oneside,xlong
22771,FL-400S-XL-40,25,standard,2,20.23,400gsilk,oneside,xlong
22770,FL-400S-XL-40,25,saver,4,15.45,400gsilk,oneside,xlong
4422,FL-170S-A5-44,25,standard,2,15.83,170gsilk,bothsides,a5
14231,FL-140H-A6-44,25,saver,4,14.99,140goffset,bothsides,a6
14233,FL-140H-A6-44,25,express,0,24.37,140goffset,bothsides,a6
13643,FL-250S-A5-44,25,standard,2,18.21,250gsilk,bothsides,a5
4532,FL-135S-A7-40,25,saver,4,10.75,135gsilk,oneside,a7
4533,FL-135S-A7-40,25,standard,2,11.92,135gsilk,oneside,a7
22663,FL-250S-XL-44,25,express,0,25.29,250gsilk,bothsides,xlong
22662,FL-250S-XL-44,25,standard,2,20.69,250gsilk,bothsides,xlong
22661,FL-250S-XL-44,25,saver,4,15.91,250gsilk,bothsides,xlong
22572,FL-135G-VM-40,25,express,0,16.57,135ggloss,oneside,carremedium
22571,FL-135G-VM-40,25,standard,2,14.75,135ggloss,oneside,carremedium
14232,FL-140H-A6-44,25,standard,2,19.77,140goffset,bothsides,a6
4421,FL-170S-A5-44,25,saver,4,15.04,170gsilk,bothsides,a5
13644,FL-250S-A5-44,25,express,0,19.87,250gsilk,bothsides,a5
16400,FL-140H-VK-44,25,standard,2,19.77,140goffset,bothsides,carresmall
23111,FL-250S-VM-44,25,saver,4,16.21,250gsilk,bothsides,carremedium
13682,FL-170G-VK-40,25,standard,2,15.04,170ggloss,oneside,carresmall
3142,FL-350G-A7-40,25,express,2,23.45,350ggloss,oneside,a7
3141,FL-350G-A7-40,25,standard,3,18.85,350ggloss,oneside,a7
3140,FL-350G-A7-40,25,saver,6,14.07,350ggloss,oneside,a7
4374,FL-135G-VG-44,25,saver,4,15.34,135ggloss,bothsides,carrelarge
4375,FL-135G-VG-44,25,standard,2,16.15,135ggloss,bothsides,carrelarge
23010,FL-170S-US-44,25,express,0,18.5,170gsilk,bothsides,us
23009,FL-170S-US-44,25,standard,2,16.61,170gsilk,bothsides,us
23008,FL-170S-US-44,25,saver,4,15.78,170gsilk,bothsides,us
22910,FL-340H-A4-40,25,express,0,27.13,300goffset,oneside,a4
22909,FL-340H-A4-40,25,standard,2,22.53,300goffset,oneside,a4
4376,FL-135G-VG-44,25,express,0,18.7,135ggloss,bothsides,carrelarge
13681,FL-170G-VK-40,25,saver,4,14.29,170ggloss,oneside,carresmall
16341,FL-350G-A7-44,25,express,2,23.91,350ggloss,bothsides,a7
154,FL-340H-AL-40,25,saver,4,14.71,300goffset,oneside,along
155,FL-340H-AL-40,25,standard,2,19.31,300goffset,oneside,along
156,FL-340H-AL-40,25,express,0,23.91,300goffset,oneside,along
22908,FL-340H-A4-40,25,saver,4,17.75,300goffset,oneside,a4
14225,FL-135S-VK-40,25,saver,4,13.39,135gsilk,oneside,carresmall
16399,FL-140H-VK-44,25,saver,4,14.99,140goffset,bothsides,carresmall
22570,FL-135G-VM-40,25,saver,4,14.01,135ggloss,oneside,carremedium
23112,FL-250S-VM-44,25,standard,2,17.33,250gsilk,bothsides,carremedium
4534,FL-135S-A7-40,25,express,0,13.8,135gsilk,oneside,a7
16401,FL-140H-VK-44,25,express,0,24.37,140goffset,bothsides,carresmall
22219,FL-170H-AL-40,25,saver,4,14.07,170goffset,oneside,along
4819,FL-400S-A4-40-[ML11],25,express,0,25.24,400gmattlaminatedbothsides,oneside,a4
11495,FL-170S-A4-40,25,standard,2,15.98,170gsilk,oneside,a4
13440,FL-400S-A5-40,25,express,0,30.37,400gsilk,oneside,a5
22203,FL-350G-VG-40,25,express,2,26.67,350ggloss,oneside,carrelarge
22202,FL-350G-VG-40,25,standard,3,22.07,350ggloss,oneside,carrelarge
22201,FL-350G-VG-40,25,saver,6,17.29,350ggloss,oneside,carrelarge
13439,FL-400S-A5-40,25,standard,2,27.84,400gsilk,oneside,a5
4941,FL-350G-US-40,25,saver,6,14.71,350ggloss,oneside,us
22220,FL-170H-AL-40,25,standard,2,18.85,170goffset,oneside,along
4942,FL-350G-US-40,25,standard,3,19.31,350ggloss,oneside,us
13438,FL-400S-A5-40,25,saver,4,25.31,400gsilk,oneside,a5
13422,FL-400S-A5-40-[ML11],25,express,0,32.03,400gmattlaminatedbothsides,oneside,a5
13421,FL-400S-A5-40-[ML11],25,standard,2,27.94,400gmattlaminatedbothsides,oneside,a5
5058,FL-170H-AL-44,25,saver,4,14.71,170goffset,bothsides,along
5059,FL-170H-AL-44,25,standard,2,19.31,170goffset,bothsides,along
22134,FL-140H-XL-40,25,express,0,24.37,140goffset,oneside,xlong
22133,FL-140H-XL-40,25,standard,2,19.77,140goffset,oneside,xlong
22132,FL-140H-XL-40,25,saver,4,14.99,140goffset,oneside,xlong
5060,FL-170H-AL-44,25,express,0,23.91,170goffset,bothsides,along
4943,FL-350G-US-40,25,express,2,23.91,350ggloss,oneside,us
22221,FL-170H-AL-40,25,express,0,23.45,170goffset,oneside,along
4818,FL-400S-A4-40-[ML11],25,standard,2,23.14,400gmattlaminatedbothsides,oneside,a4
4817,FL-400S-A4-40-[ML11],25,saver,4,21.03,400gmattlaminatedbothsides,oneside,a4
16213,FL-170H-A7-40,25,standard,2,23.94,170goffset,oneside,a7
4584,FL-135G-US-44,25,saver,4,14.97,135ggloss,bothsides,us
3097,FL-170S-AL-40,25,express,0,23.45,170gsilk,oneside,along
3096,FL-170S-AL-40,25,standard,2,18.85,170gsilk,oneside,along
3095,FL-170S-AL-40,25,saver,4,14.07,170gsilk,oneside,along
4585,FL-135G-US-44,25,standard,2,15.76,135ggloss,bothsides,us
4586,FL-135G-US-44,25,express,0,18.25,135ggloss,bothsides,us
16212,FL-170H-A7-40,25,saver,4,21.61,170goffset,oneside,a7
22442,FL-400S-AL-40,25,express,0,23.91,400gsilk,oneside,along
22441,FL-400S-AL-40,25,standard,2,19.31,400gsilk,oneside,along
22440,FL-400S-AL-40,25,saver,4,14.53,400gsilk,oneside,along
14298,FL-400S-A7-40,25,saver,4,18.98,400gsilk,oneside,a7
4714,FL-250G-A4-44,25,saver,4,19.2,250ggloss,bothsides,a4
4715,FL-250G-A4-44,25,standard,2,20.21,250ggloss,bothsides,a4
4716,FL-250G-A4-44,25,express,0,23.41,250ggloss,bothsides,a4
14299,FL-400S-A7-40,25,standard,2,20.88,400gsilk,oneside,a7
14300,FL-400S-A7-40,25,express,0,22.78,400gsilk,oneside,a7
22339,FL-170G-A5-40,25,express,0,16.54,170ggloss,oneside,a5
22338,FL-170G-A5-40,25,standard,2,15.04,170ggloss,oneside,a5
22337,FL-170G-A5-40,25,saver,4,14.29,170ggloss,oneside,a5
11494,FL-170S-A4-40,25,saver,4,15.18,170gsilk,oneside,a4
13642,FL-250S-A5-44,25,saver,4,16.56,250gsilk,bothsides,a5
13420,FL-400S-A5-40-[ML11],25,saver,4,26.54,400gmattlaminatedbothsides,oneside,a5
23113,FL-250S-VM-44,25,express,0,19.45,250gsilk,bothsides,carremedium
16340,FL-350G-A7-44,25,standard,3,19.31,350ggloss,bothsides,a7
3593,FL-135S-A4-44,25,saver,4,15.51,135gsilk,bothsides,a4
3594,FL-135S-A4-44,25,standard,2,16.33,135gsilk,bothsides,a4
23635,FL-350G-VM-40,25,express,2,24.83,350ggloss,oneside,carremedium
23634,FL-350G-VM-40,25,standard,3,20.23,350ggloss,oneside,carremedium
23633,FL-350G-VM-40,25,saver,6,15.45,350ggloss,oneside,carremedium
3595,FL-135S-A4-44,25,express,0,17.96,135gsilk,bothsides,a4
13985,FL-135S-AL-40,25,standard,2,18.39,135gsilk,oneside,along
13986,FL-135S-AL-40,25,express,0,22.99,135gsilk,oneside,along
23623,FL-250S-AL-44,25,express,0,23.91,250gsilk,bothsides,along
3547,FL-140H-AL-40,25,express,0,23.91,140goffset,oneside,along
23622,FL-250S-AL-44,25,standard,2,19.31,250gsilk,bothsides,along
11283,FL-170H-A5-44,25,standard,2,27.61,170goffset,bothsides,a5
11282,FL-170H-A5-44,25,saver,4,24.92,170goffset,bothsides,a5
11196,FL-170H-VG-44,25,express,0,27.13,170goffset,bothsides,carrelarge
23420,FL-170S-A6-44,25,express,0,17.41,170gsilk,bothsides,a6
23419,FL-170S-A6-44,25,standard,2,15.83,170gsilk,bothsides,a6
23418,FL-170S-A6-44,25,saver,4,15.04,170gsilk,bothsides,a6
11195,FL-170H-VG-44,25,standard,2,22.53,170goffset,bothsides,carrelarge
3657,FL-250G-A6-40,25,saver,4,18.42,250ggloss,oneside,a6
3658,FL-250G-A6-40,25,standard,2,19.86,250ggloss,oneside,a6
23621,FL-250S-AL-44,25,saver,4,14.71,250gsilk,bothsides,along
3546,FL-140H-AL-40,25,standard,2,19.31,140goffset,oneside,along
3545,FL-140H-AL-40,25,saver,4,14.53,140goffset,oneside,along
13984,FL-135S-AL-40,25,saver,4,13.79,135gsilk,oneside,along
13945,FL-350G-A5-40,25,standard,3,20.23,350ggloss,oneside,a5
3358,FL-400S-VG-44,25,saver,4,20.23,400gsilk,bothsides,carrelarge
3359,FL-400S-VG-44,25,standard,2,22.25,400gsilk,bothsides,carrelarge
23746,FL-140H-US-44,25,express,0,24.37,140goffset,bothsides,us
23745,FL-140H-US-44,25,standard,2,19.77,140goffset,bothsides,us
23744,FL-140H-US-44,25,saver,4,15.17,140goffset,bothsides,us
3360,FL-400S-VG-44,25,express,0,24.28,400gsilk,bothsides,carrelarge
13944,FL-350G-A5-40,25,saver,6,15.45,350ggloss,oneside,a5
9,FL-340H-AL-44,25,saver,4,15.17,300goffset,bothsides,along
10,FL-340H-AL-44,25,standard,2,19.77,300goffset,bothsides,along
11,FL-340H-AL-44,25,express,0,24.37,300goffset,bothsides,along
13898,FL-140H-A7-40,25,express,0,23.45,140goffset,oneside,a7
13897,FL-140H-A7-40,25,standard,2,18.85,140goffset,oneside,a7
3394,FL-400S-A4-40,25,saver,4,19.09,400gsilk,oneside,a4
3395,FL-400S-A4-40,25,standard,2,21.0,400gsilk,oneside,a4
23671,FL-340H-XL-44,25,express,0,25.75,300goffset,bothsides,xlong
23670,FL-340H-XL-44,25,standard,2,21.15,300goffset,bothsides,xlong
23669,FL-340H-XL-44,25,saver,4,16.55,300goffset,bothsides,xlong
3396,FL-400S-A4-40,25,express,0,22.91,400gsilk,oneside,a4
13896,FL-140H-A7-40,25,saver,4,14.25,140goffset,oneside,a7
11284,FL-170H-A5-44,25,express,0,34.92,170goffset,bothsides,a5
3659,FL-250G-A6-40,25,express,0,23.01,250ggloss,oneside,a6
13683,FL-170G-VK-40,25,express,0,16.54,170ggloss,oneside,carresmall
3833,FL-400S-VM-40-[GL11],25,saver,4,22.43,400gglosslaminatedbothsides,oneside,carremedium
23408,FL-140H-XL-44,25,express,0,25.29,140goffset,bothsides,xlong
16214,FL-170H-A7-40,25,express,0,31.61,170goffset,oneside,a7
14192,FL-400S-A6-40-[ML11],25,saver,4,21.07,400gmattlaminatedbothsides,oneside,a6
3160,FL-170H-A6-40,25,express,0,36.31,170goffset,oneside,a6
3159,FL-170H-A6-40,25,standard,2,29.15,170goffset,oneside,a6
23137,FL-400S-XL-44,25,express,0,25.29,400gsilk,bothsides,xlong
23136,FL-400S-XL-44,25,standard,2,20.69,400gsilk,bothsides,xlong
23135,FL-400S-XL-44,25,saver,4,16.09,400gsilk,bothsides,xlong
3158,FL-170H-A6-40,25,saver,4,26.31,170goffset,oneside,a6
4065,FL-170G-A4-44,25,saver,4,15.98,170ggloss,bothsides,a4
13790,FL-170S-A7-44,25,saver,4,12.69,170gsilk,bothsides,a7
4066,FL-170G-A4-44,25,standard,2,16.82,170ggloss,bothsides,a4
14193,FL-400S-A6-40-[ML11],25,standard,2,23.17,400gmattlaminatedbothsides,oneside,a6
127,FL-400S-A4-44-[GL11],25,saver,4,22.27,400gglosslaminatedbothsides,bothsides,a4
128,FL-400S-A4-44-[GL11],25,standard,2,24.5,400gglosslaminatedbothsides,bothsides,a4
129,FL-400S-A4-44-[GL11],25,express,0,26.73,400gglosslaminatedbothsides,bothsides,a4
14194,FL-400S-A6-40-[ML11],25,express,0,25.28,400gmattlaminatedbothsides,oneside,a6
16339,FL-350G-A7-44,25,saver,6,14.53,350ggloss,bothsides,a7
4260,FL-250S-A6-40,25,saver,4,15.23,250gsilk,oneside,a6
4261,FL-250S-A6-40,25,standard,2,16.75,250gsilk,oneside,a6
4262,FL-250S-A6-40,25,express,0,18.28,250gsilk,oneside,a6
4067,FL-170G-A4-44,25,express,0,18.5,170ggloss,bothsides,a4
13791,FL-170S-A7-44,25,standard,2,13.36,170gsilk,bothsides,a7
13792,FL-170S-A7-44,25,express,0,15.46,170gsilk,bothsides,a7
1736,FL-135S-A7-44,25,express,0,15.12,135gsilk,bothsides,a7
23407,FL-140H-XL-44,25,standard,2,20.69,140goffset,bothsides,xlong
23406,FL-140H-XL-44,25,saver,4,15.91,140goffset,bothsides,xlong
3835,FL-400S-VM-40-[GL11],25,express,0,26.92,400gglosslaminatedbothsides,oneside,carremedium
11194,FL-170H-VG-44,25,saver,4,17.93,170goffset,bothsides,carrelarge
1734,FL-135S-A7-44,25,saver,4,12.41,135gsilk,bothsides,a7
14025,FL-140H-A4-44,25,saver,4,17.93,140goffset,bothsides,a4
14026,FL-140H-A4-44,25,standard,2,22.53,140goffset,bothsides,a4
14027,FL-140H-A4-44,25,express,0,27.13,140goffset,bothsides,a4
1735,FL-135S-A7-44,25,standard,2,13.06,135gsilk,bothsides,a7
3869,FL-135G-VG-40,25,saver,4,14.28,135ggloss,oneside,carrelarge
3870,FL-135G-VG-40,25,standard,2,15.04,135ggloss,oneside,carrelarge
23327,FL-350G-XL-40,25,express,2,24.83,350ggloss,oneside,xlong
23326,FL-350G-XL-40,25,standard,3,20.23,350ggloss,oneside,xlong
23325,FL-350G-XL-40,25,saver,6,15.45,350ggloss,oneside,xlong
3871,FL-135G-VG-40,25,express,0,17.41,135ggloss,oneside,carrelarge
3981,FL-400S-VK-40-[GL11],25,saver,4,32.63,400gglosslaminatedbothsides,oneside,carresmall
3982,FL-400S-VK-40-[GL11],25,standard,2,34.33,400gglosslaminatedbothsides,oneside,carresmall
23297,FL-140H-VM-40,25,express,0,24.37,140goffset,oneside,carremedium
23296,FL-140H-VM-40,25,standard,2,19.77,140goffset,oneside,carremedium
23295,FL-140H-VM-40,25,saver,4,14.99,140goffset,oneside,carremedium
3983,FL-400S-VK-40-[GL11],25,express,0,34.9,400gglosslaminatedbothsides,oneside,carresmall
3834,FL-400S-VM-40-[GL11],25,standard,2,24.68,400gglosslaminatedbothsides,oneside,carremedium
20675,FL-400S-US-40,25,standard,2,22.59,400gsilk,oneside,us
275,FL-250S-VG-44,25,saver,4,17.45,250gsilk,bothsides,carrelarge
277,FL-250S-VG-44,25,express,0,20.94,250gsilk,bothsides,carrelarge
21352,FL-250S-AL-40,25,express,0,23.45,250gsilk,oneside,along
21351,FL-250S-AL-40,25,standard,2,18.85,250gsilk,oneside,along
21350,FL-250S-AL-40,25,saver,4,14.25,250gsilk,oneside,along
6153,FL-400S-VG-44-[GL11],25,express,0,26.61,400gglosslaminatedbothsides,bothsides,carrelarge
6172,FL-250S-US-44,25,saver,4,16.84,250gsilk,bothsides,us
6173,FL-250S-US-44,25,standard,2,17.73,250gsilk,bothsides,us
6174,FL-250S-US-44,25,express,0,20.25,250gsilk,bothsides,us
14956,FL-170H-VG-40,25,standard,2,21.15,170goffset,oneside,carrelarge
14957,FL-170H-VG-40,25,express,0,25.75,170goffset,oneside,carrelarge
6152,FL-400S-VG-44-[GL11],25,standard,2,24.39,400gglosslaminatedbothsides,bothsides,carrelarge
21198,FL-400S-VK-44-[GL11],25,express,0,35.13,400gglosslaminatedbothsides,bothsides,carresmall
21196,FL-400S-VK-44-[GL11],25,saver,4,32.79,400gglosslaminatedbothsides,bothsides,carresmall
14961,FL-250S-VM-40,25,saver,4,15.56,250gsilk,oneside,carremedium
14962,FL-250S-VM-40,25,standard,2,16.82,250gsilk,oneside,carremedium
14963,FL-250S-VM-40,25,express,0,18.68,250gsilk,oneside,carremedium
21168,FL-400S-A4-44-[ML11],25,express,0,26.73,400gmattlaminatedbothsides,bothsides,a4
21167,FL-400S-A4-44-[ML11],25,standard,2,24.5,400gmattlaminatedbothsides,bothsides,a4
21166,FL-400S-A4-44-[ML11],25,saver,4,22.27,400gmattlaminatedbothsides,bothsides,a4
16541,FL-135G-VK-40,25,saver,4,13.19,135ggloss,oneside,carresmall
6312,FL-170S-XL-40,25,saver,4,14.71,170gsilk,oneside,xlong
21197,FL-400S-VK-44-[GL11],25,standard,2,34.53,400gglosslaminatedbothsides,bothsides,carresmall
6151,FL-400S-VG-44-[GL11],25,saver,4,22.18,400gglosslaminatedbothsides,bothsides,carrelarge
14955,FL-170H-VG-40,25,saver,4,16.37,170goffset,oneside,carrelarge
16190,FL-135S-AL-44,25,express,0,23.91,135gsilk,bothsides,along
1849,FL-250S-A5-40,25,express,0,19.11,250gsilk,oneside,a5
14840,FL-250S-VK-44,25,saver,4,23.16,250gsilk,bothsides,carresmall
5927,FL-350G-XL-44,25,saver,6,16.09,350ggloss,bothsides,xlong
5928,FL-350G-XL-44,25,standard,3,20.69,350ggloss,bothsides,xlong
5929,FL-350G-XL-44,25,express,2,25.29,350ggloss,bothsides,xlong
14841,FL-250S-VK-44,25,standard,2,24.38,250gsilk,bothsides,carresmall
14842,FL-250S-VK-44,25,express,0,28.23,250gsilk,bothsides,carresmall
21573,FL-400S-AL-40-[ML11],25,express,0,30.35,400gmattlaminatedbothsides,oneside,along
21572,FL-400S-AL-40-[ML11],25,standard,2,25.75,400gmattlaminatedbothsides,oneside,along
21571,FL-400S-AL-40-[ML11],25,saver,4,21.15,400gmattlaminatedbothsides,oneside,along
12977,FL-135G-US-40,25,standard,2,15.15,135ggloss,oneside,us
5951,FL-250G-VG-40,25,saver,4,16.45,250ggloss,oneside,carrelarge
5952,FL-250G-VG-40,25,standard,2,17.32,250ggloss,oneside,carrelarge
5953,FL-250G-VG-40,25,express,0,20.06,250ggloss,oneside,carrelarge
12976,FL-135G-US-40,25,saver,4,14.39,135ggloss,oneside,us
12965,FL-350G-US-44,25,express,2,24.83,350ggloss,bothsides,us
21467,FL-250G-XL-44,25,express,0,25.29,250ggloss,bothsides,xlong
21466,FL-250G-XL-44,25,standard,2,20.69,250ggloss,bothsides,xlong
21465,FL-250G-XL-44,25,saver,4,15.91,250ggloss,bothsides,xlong
12964,FL-350G-US-44,25,standard,3,20.23,350ggloss,bothsides,us
12963,FL-350G-US-44,25,saver,6,15.45,350ggloss,bothsides,us
6313,FL-170S-XL-40,25,standard,2,19.31,170gsilk,oneside,xlong
276,FL-250S-VG-44,25,standard,2,19.2,250gsilk,bothsides,carrelarge
21054,FL-340H-A6-44,25,express,0,24.37,300goffset,bothsides,a6
21052,FL-340H-A6-44,25,saver,4,15.17,300goffset,bothsides,a6
6711,FL-400S-VK-40,25,saver,4,25.76,400gsilk,oneside,carresmall
6712,FL-400S-VK-40,25,standard,2,27.13,400gsilk,oneside,carresmall
6713,FL-400S-VK-40,25,express,0,31.41,400gsilk,oneside,carresmall
12930,FL-400S-VM-44-[ML11],25,saver,4,23.23,400gmattlaminatedbothsides,bothsides,carremedium
11599,FL-250G-VK-40,25,express,0,27.06,250ggloss,oneside,carresmall
15088,FL-135S-VM-44,25,saver,4,14.57,135gsilk,bothsides,carremedium
534,FL-170H-A4-40,25,saver,4,25.18,170goffset,oneside,a4
535,FL-170H-A4-40,25,standard,2,27.9,170goffset,oneside,a4
536,FL-170H-A4-40,25,express,0,35.18,170goffset,oneside,a4
12931,FL-400S-VM-44-[ML11],25,standard,2,25.56,400gmattlaminatedbothsides,bothsides,carremedium
1551,FL-400S-A7-44-[GL11],25,express,0,23.61,400gglosslaminatedbothsides,bothsides,a7
20788,FL-340H-A7-44,25,express,0,23.91,300goffset,bothsides,a7
20787,FL-340H-A7-44,25,standard,2,19.31,300goffset,bothsides,a7
20786,FL-340H-A7-44,25,saver,4,14.71,300goffset,bothsides,a7
1549,FL-400S-A7-44-[GL11],25,saver,4,19.68,400gglosslaminatedbothsides,bothsides,a7
2762,FL-250G-AL-40,25,express,0,23.45,250ggloss,oneside,along
2761,FL-250G-AL-40,25,standard,2,18.85,250ggloss,oneside,along
2760,FL-250G-AL-40,25,saver,4,14.25,250ggloss,oneside,along
16732,FL-250G-XL-40,25,saver,4,14.99,250ggloss,oneside,xlong
16733,FL-250G-XL-40,25,standard,2,19.77,250ggloss,oneside,xlong
1550,FL-400S-A7-44-[GL11],25,standard,2,21.65,400gglosslaminatedbothsides,bothsides,a7
12932,FL-400S-VM-44-[ML11],25,express,0,27.88,400gmattlaminatedbothsides,bothsides,carremedium
10920,FL-170H-VM-44,25,saver,4,15.91,170goffset,bothsides,carremedium
6680,FL-140H-VK-40,25,express,0,23.91,140goffset,oneside,carresmall
6314,FL-170S-XL-40,25,express,0,23.91,170gsilk,oneside,xlong
6409,FL-135G-VK-44,25,saver,4,13.54,135ggloss,bothsides,carresmall
6410,FL-135G-VK-44,25,standard,2,14.63,135ggloss,bothsides,carresmall
6411,FL-135G-VK-44,25,express,0,16.01,135ggloss,bothsides,carresmall
16542,FL-135G-VK-40,25,standard,2,13.54,135ggloss,oneside,carresmall
16543,FL-135G-VK-40,25,express,0,15.04,135ggloss,oneside,carresmall
16189,FL-135S-AL-44,25,standard,2,19.31,135gsilk,bothsides,along
6515,FL-170G-US-44,25,saver,4,15.78,170ggloss,bothsides,us
6516,FL-170G-US-44,25,standard,2,16.61,170ggloss,bothsides,us
6517,FL-170G-US-44,25,express,0,18.5,170ggloss,bothsides,us
