,Quantity,Tax,Size,Paper Type,Lamination,Sides Printed,Turnaround,PriceExpress,Production Days Express,Express Sku
2728,5000,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Single Sided,,377.24,1,FLY-508-612-611-702-EXPRESS
2729,5000,0.0,A5,300gsm Art Board Coated,None,Single Sided,,148.92,1,FLY-466-701-515-519-EXPRESS
2730,5000,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Single Sided,,49.63,1,FLY-513-562-602-563-EXPRESS
2732,5000,0.0,A5,170gsm Art Paper Gloss Finish,None,Double Sided,,146.3,1,FLY-481-569-514-568-EXPRESS
2734,5000,0.2,A3,130gsm Art Paper Gloss Finish,None,Single Sided,,253.15,1,FLY-702-614-473-603-EXPRESS
2737,5000,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Single Sided,,148.92,1,FLY-510-623-603-607-EXPRESS
2738,5000,0.2,A7,350gsm Art Board Silk Finish,None,Single Sided,,54.6,1,FLY-473-615-513-661-EXPRESS
2739,5000,0.2,A3,100gsm Premium Smooth White Paper,None,Double Sided,,292.6,2,FLY-653-525-608-523-EXPRESS
2740,5000,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Single Sided,,168.76,1,FLY-559-699-613-611-EXPRESS
2741,5000,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Double Sided,,177.65,2,FLY-516-600-653-599-EXPRESS
2743,5000,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Single Sided,,273.01,1,FLY-470-519-612-518-EXPRESS
2748,5000,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Double Sided,,37.62,1,FLY-551-516-514-652-EXPRESS
2749,5000,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Single Sided,,35.74,1,FLY-512-620-573-470-EXPRESS
2750,5000,0.2,A7,350gsm Art Board Silk Finish,None,Double Sided,,57.48,1,FLY-555-651-469-510-EXPRESS
2751,5000,0.0,A3,350gsm Art Board Silk Finish,None,Single Sided,,694.92,1,FLY-514-561-525-612-EXPRESS
2752,5000,0.2,A3,450gsm Art Board Silk Finish,None,Double Sided,,1118.15,1,FLY-564-562-463-610-EXPRESS
2753,5000,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Single Sided,,183.66,1,FLY-610-562-605-516-EXPRESS
2754,5000,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Single Sided,,99.28,1,FLY-698-715-508-600-EXPRESS
2755,5000,0.0,A5,170gsm Art Paper Gloss Finish,None,Single Sided,,138.98,1,FLY-515-526-479-512-EXPRESS
2756,5000,0.0,A4,130gsm Art Paper Silk Finish,None,Double Sided,,177.65,1,FLY-611-505-479-573-EXPRESS
2757,5000,0.2,A3,130gsm Art Paper Silk Finish,None,Double Sided,,266.48,1,FLY-697-609-600-557-EXPRESS
2758,5000,0.0,A7,170gsm Art Paper Silk Finish,None,Single Sided,,31.77,1,FLY-553-613-506-657-EXPRESS
2759,5000,0.0,A6,170gsm Art Paper Gloss Finish,None,Double Sided,,52.25,1,FLY-466-563-520-505-EXPRESS
2760,5000,0.0,A7,170gsm Art Paper Gloss Finish,None,Double Sided,,33.44,1,FLY-510-660-562-561-EXPRESS
2761,5000,0.2,A6,100gsm Premium Smooth White Paper,None,Double Sided,,37.62,2,FLY-696-612-513-616-EXPRESS
2763,5000,0.0,A4,130gsm Art Paper Silk Finish,None,Single Sided,,168.76,1,FLY-699-606-565-557-EXPRESS
2764,5000,0.2,A5,100gsm Premium Smooth White Paper,None,Double Sided,,71.06,2,FLY-605-653-555-522-EXPRESS
2768,5000,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Double Sided,,156.75,1,FLY-615-560-513-413-EXPRESS
2771,5000,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Single Sided,,44.67,1,FLY-453-522-524-458-EXPRESS
2772,5000,0.0,A6,350gsm Art Board Silk Finish,None,Double Sided,,104.5,1,FLY-562-706-529-476-EXPRESS
2773,5000,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Double Sided,,64.79,1,FLY-558-606-515-560-EXPRESS
2776,5000,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Single Sided,,49.63,1,FLY-647-603-648-602-EXPRESS
2777,5000,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Double Sided,,47.02,1,FLY-693-514-565-564-EXPRESS
2779,5000,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Double Sided,,142.12,2,FLY-464-616-515-520-EXPRESS
2782,5000,0.2,A7,100gsm Premium Smooth White Paper,None,Double Sided,,25.08,2,FLY-519-612-554-521-EXPRESS
2784,5000,0.0,A6,350gsm Art Board Silk Finish,None,Single Sided,,99.28,1,FLY-605-600-601-606-EXPRESS
2786,5000,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Double Sided,,177.65,1,FLY-518-560-458-516-EXPRESS
2787,5000,0.0,A4,450gsm Art Board Silk Finish,None,Single Sided,,843.83,1,FLY-571-460-563-556-EXPRESS
2789,5000,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Single Sided,,138.98,1,FLY-528-569-603-472-EXPRESS
2790,5000,0.2,A3,450gsm Art Board Silk Finish,None,Single Sided,,1062.25,1,FLY-657-470-506-653-EXPRESS
2793,5000,0.0,A5,300gsm Art Board Coated,None,Double Sided,,156.75,1,FLY-565-564-512-569-EXPRESS
2794,5000,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Double Sided,,125.4,1,FLY-520-756-701-608-EXPRESS
2797,5000,0.2,A3,130gsm Art Paper Silk Finish,None,Single Sided,,253.15,1,FLY-458-559-606-423-EXPRESS
2798,5000,0.0,1/3 A4 (DL),450gsm Art Board Silk Finish,None,Double Sided,,177.65,1,FLY-523-616-570-604-EXPRESS
2801,5000,0.0,A4,350gsm Art Board Silk Finish,None,Double Sided,,543.4,1,FLY-475-700-701-515-EXPRESS
2802,5000,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Single Sided,,168.76,2,FLY-601-607-609-608-EXPRESS
2803,5000,0.0,A6,170gsm Art Paper Silk Finish,None,Single Sided,,49.63,1,FLY-515-565-509-421-EXPRESS
2804,5000,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Double Sided,,397.1,1,FLY-555-609-514-509-EXPRESS
2805,5000,0.2,A4,100gsm Premium Smooth White Paper,None,Single Sided,,135.01,2,FLY-520-565-521-515-EXPRESS
2807,5000,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Single Sided,,273.01,1,FLY-506-554-607-507-EXPRESS
2811,5000,0.0,Square 210mm x 210mm,450gsm Art Board Silk Finish,None,Single Sided,,843.83,1,FLY-451-609-656-609-EXPRESS
2812,5000,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Single Sided,,138.98,1,FLY-610-608-616-563-EXPRESS
2813,5000,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Single Sided,,516.23,1,FLY-463-599-525-650-EXPRESS
2814,5000,0.0,A4,450gsm Art Board Silk Finish,None,Double Sided,,888.25,1,FLY-558-557-507-607-EXPRESS
2816,5000,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Single Sided,,44.67,2,FLY-663-694-473-564-EXPRESS
2817,5000,0.0,A7,130gsm Art Paper Gloss Finish,None,Single Sided,,22.84,1,FLY-662-658-660-553-EXPRESS
2818,5000,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Single Sided,,35.74,1,FLY-563-655-515-563-EXPRESS
2820,5000,0.0,A4,350gsm Art Board Silk Finish,None,Single Sided,,516.23,1,FLY-601-547-654-469-EXPRESS
2822,5000,0.2,A7,100gsm Premium Smooth White Paper,None,Single Sided,,23.83,2,FLY-665-709-560-606-EXPRESS
2823,5000,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Double Sided,,543.4,1,FLY-559-497-514-462-EXPRESS
2824,5000,0.2,A6,100gsm Premium Smooth White Paper,None,Single Sided,,35.74,2,FLY-512-546-656-611-EXPRESS
2825,5000,0.2,A7,120gsm Premium Smooth White Paper,None,Double Sided,,31.35,2,FLY-511-520-552-520-EXPRESS
2827,5000,0.0,A6,130gsm Art Paper Gloss Finish,None,Double Sided,,37.62,1,FLY-500-562-558-563-EXPRESS
2828,5000,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Single Sided,,168.76,1,FLY-548-462-573-566-EXPRESS
2829,5000,0.2,A3,100gsm Premium Smooth White Paper,None,Single Sided,,277.97,2,FLY-554-663-652-568-EXPRESS
2830,5000,0.0,A7,130gsm Art Paper Silk Finish,None,Single Sided,,22.84,1,FLY-659-703-572-557-EXPRESS
2831,5000,0.0,A4,300gsm Art Board Coated,None,Single Sided,,377.24,1,FLY-550-608-599-516-EXPRESS
2834,5000,0.2,A3,300gsm Art Board Coated,None,Single Sided,,655.22,1,FLY-699-516-565-577-EXPRESS
2836,5000,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Single Sided,,119.13,1,FLY-646-566-513-514-EXPRESS
2837,5000,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Double Sided,,52.25,1,FLY-570-470-600-606-EXPRESS
2844,5000,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Double Sided,,37.62,1,FLY-427-575-563-517-EXPRESS
2848,5000,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Double Sided,,193.32,1,FLY-608-511-549-465-EXPRESS
2850,5000,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Single Sided,,35.74,2,FLY-704-461-567-565-EXPRESS
2851,5000,0.2,A4,120gsm Premium Smooth White Paper,None,Single Sided,,168.76,2,FLY-606-563-558-465-EXPRESS
2853,5000,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Single Sided,,124.09,1,FLY-430-572-561-610-EXPRESS
2855,5000,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Double Sided,,287.38,1,FLY-572-609-553-554-EXPRESS
2860,5000,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Double Sided,,88.82,1,FLY-513-607-622-594-EXPRESS
2861,5000,0.0,A6,450gsm Art Board Silk Finish,None,Single Sided,,154.87,1,FLY-569-565-651-515-EXPRESS
2863,5000,0.2,A7,450gsm Art Board Silk Finish,None,Single Sided,,84.38,1,FLY-608-704-510-564-EXPRESS
2864,5000,0.0,Square 210mm x 210mm,450gsm Art Board Silk Finish,None,Double Sided,,888.25,1,FLY-503-564-517-557-EXPRESS
2865,5000,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Double Sided,,146.3,1,FLY-505-666-521-419-EXPRESS
2866,5000,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Double Sided,,62.7,2,FLY-658-517-526-603-EXPRESS
2867,5000,0.2,A3,170gsm Art Paper Gloss Finish,None,Single Sided,,407.02,1,FLY-466-600-516-467-EXPRESS
2868,5000,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Single Sided,,59.56,2,FLY-554-615-567-604-EXPRESS
2869,5000,0.0,A4,170gsm Art Paper Silk Finish,None,Single Sided,,273.01,1,FLY-559-569-613-566-EXPRESS
2870,5000,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Single Sided,,84.38,2,FLY-611-506-603-654-EXPRESS
2871,5000,0.0,A7,170gsm Art Paper Gloss Finish,None,Single Sided,,31.77,1,FLY-619-694-464-473-EXPRESS
2873,5000,0.2,A3,170gsm Art Paper Silk Finish,None,Single Sided,,407.02,1,FLY-464-561-425-544-EXPRESS
2874,5000,0.0,A4,170gsm Art Paper Gloss Finish,None,Single Sided,,273.01,1,FLY-460-464-476-563-EXPRESS
2875,5000,0.0,A4,130gsm Art Paper Gloss Finish,None,Double Sided,,177.65,1,FLY-527-519-549-523-EXPRESS
2877,5000,0.0,Square 105mm x 105mm,450gsm Art Board Silk Finish,None,Double Sided,,163.02,1,FLY-507-564-557-478-EXPRESS
2878,5000,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Double Sided,,104.5,1,FLY-509-515-644-514-EXPRESS
2879,5000,0.0,A7,170gsm Art Paper Silk Finish,None,Double Sided,,33.44,1,FLY-463-599-607-559-EXPRESS
2880,5000,0.0,A5,350gsm Art Board Silk Finish,None,Double Sided,,193.32,1,FLY-658-565-525-469-EXPRESS
2881,5000,0.2,A5,100gsm Premium Smooth White Paper,None,Single Sided,,67.51,2,FLY-498-661-556-469-EXPRESS
2882,5000,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Double Sided,,64.79,1,FLY-604-645-568-602-EXPRESS
2883,5000,0.2,A7,120gsm Premium Smooth White Paper,None,Single Sided,,29.79,2,FLY-546-601-601-555-EXPRESS
2885,5000,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Double Sided,,88.82,1,FLY-405-508-523-603-EXPRESS
2888,5000,0.0,A4,130gsm Art Paper Gloss Finish,None,Single Sided,,168.76,1,FLY-601-697-615-463-EXPRESS
2889,5000,0.2,A7,450gsm Art Board Silk Finish,None,Double Sided,,88.82,1,FLY-522-557-558-563-EXPRESS
2890,5000,0.2,A6,120gsm Premium Smooth White Paper,None,Double Sided,,47.02,2,FLY-556-604-569-542-EXPRESS
2891,5000,0.0,A5,450gsm Art Board Silk Finish,None,Double Sided,,334.4,1,FLY-456-604-652-609-EXPRESS
2893,7500,0.2,A3,300gsm Art Board Coated,None,Single Sided,,972.9,1,FLY-699-516-565-577-EXPRESS
2894,7500,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Single Sided,,208.47,1,FLY-610-608-616-563-EXPRESS
2895,7500,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Double Sided,,94.05,1,FLY-570-470-600-606-EXPRESS
2896,7500,0.0,A6,350gsm Art Board Silk Finish,None,Double Sided,,172.42,1,FLY-562-706-529-476-EXPRESS
2898,7500,0.0,A4,130gsm Art Paper Gloss Finish,None,Double Sided,,240.35,1,FLY-527-519-549-523-EXPRESS
2899,7500,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Double Sided,,109.72,1,FLY-558-606-515-560-EXPRESS
2901,7500,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Single Sided,,89.34,1,FLY-647-603-648-602-EXPRESS
2902,7500,0.0,A5,130gsm Art Paper Gloss Finish,None,Double Sided,,104.5,1,FLY-606-700-564-563-EXPRESS
2903,7500,0.2,A7,450gsm Art Board Silk Finish,None,Double Sided,,151.52,1,FLY-522-557-558-563-EXPRESS
2904,7500,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Double Sided,,104.5,1,FLY-405-508-523-603-EXPRESS
2905,7500,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Double Sided,,344.85,1,FLY-608-511-549-465-EXPRESS
2906,7500,0.0,A4,450gsm Art Board Silk Finish,None,Double Sided,,1306.25,1,FLY-558-557-507-607-EXPRESS
2908,7500,0.2,A3,300gsm Art Board Coated,None,Double Sided,,1024.1,1,FLY-612-568-659-556-EXPRESS
2909,7500,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Double Sided,,402.32,1,FLY-506-603-615-609-EXPRESS
2912,7500,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Double Sided,,219.45,1,FLY-521-560-563-701-EXPRESS
2914,7500,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Single Sided,,74.46,2,FLY-663-694-473-564-EXPRESS
2915,7500,0.0,A6,130gsm Art Paper Gloss Finish,None,Single Sided,,54.6,1,FLY-561-661-558-561-EXPRESS
2916,7500,0.0,A7,170gsm Art Paper Silk Finish,None,Double Sided,,57.48,1,FLY-463-599-607-559-EXPRESS
2918,7500,0.0,A5,170gsm Art Paper Silk Finish,None,Single Sided,,208.47,1,FLY-572-515-518-622-EXPRESS
2919,7500,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Double Sided,,104.5,1,FLY-513-607-622-594-EXPRESS
2920,7500,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Double Sided,,240.35,1,FLY-518-560-458-516-EXPRESS
2921,7500,0.0,A3,350gsm Art Board Silk Finish,None,Double Sided,,1107.7,1,FLY-600-652-559-418-EXPRESS
2922,7500,0.0,A6,130gsm Art Paper Gloss Finish,None,Double Sided,,57.48,1,FLY-500-562-558-563-EXPRESS
2923,7500,0.0,A7,170gsm Art Paper Gloss Finish,None,Single Sided,,54.6,1,FLY-619-694-464-473-EXPRESS
2927,7500,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Double Sided,,172.42,1,FLY-519-505-603-518-EXPRESS
2928,7500,0.2,A3,130gsm Art Paper Gloss Finish,None,Double Sided,,397.1,1,FLY-659-662-515-599-EXPRESS
2930,7500,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Single Sided,,109.6,2,FLY-520-556-554-566-EXPRESS
2932,7500,0.2,A5,100gsm Premium Smooth White Paper,None,Double Sided,,115.37,2,FLY-605-653-555-522-EXPRESS
2933,7500,0.0,A4,300gsm Art Board Coated,None,Double Sided,,480.7,1,FLY-515-606-707-604-EXPRESS
2934,7500,0.2,A6,100gsm Premium Smooth White Paper,None,Double Sided,,62.7,2,FLY-696-612-513-616-EXPRESS
2935,7500,0.2,A6,120gsm Premium Smooth White Paper,None,Double Sided,,78.38,2,FLY-556-604-569-542-EXPRESS
2938,7500,0.2,A3,170gsm Art Paper Gloss Finish,None,Single Sided,,605.57,1,FLY-466-600-516-467-EXPRESS
2939,7500,0.0,A6,450gsm Art Board Silk Finish,None,Double Sided,,219.45,1,FLY-513-464-462-503-EXPRESS
2940,7500,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Double Sided,,240.35,1,FLY-609-508-560-505-EXPRESS
2943,7500,0.0,A3,350gsm Art Board Silk Finish,None,Single Sided,,1052.31,1,FLY-514-561-525-612-EXPRESS
2944,7500,0.2,A7,350gsm Art Board Silk Finish,None,Double Sided,,99.28,1,FLY-555-651-469-510-EXPRESS
2945,7500,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Double Sided,,109.72,1,FLY-604-645-568-602-EXPRESS
2946,7500,0.2,A4,120gsm Premium Smooth White Paper,None,Double Sided,,271.7,2,FLY-535-606-521-515-EXPRESS
2950,7500,0.0,A5,350gsm Art Board Silk Finish,None,Double Sided,,344.85,1,FLY-658-565-525-469-EXPRESS
2952,7500,0.0,A4,170gsm Art Paper Gloss Finish,None,Double Sided,,402.32,1,FLY-507-621-528-659-EXPRESS
2953,7500,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Single Sided,,327.6,1,FLY-610-562-605-516-EXPRESS
2954,7500,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Single Sided,,77.84,2,FLY-569-513-607-564-EXPRESS
2955,7500,0.0,A4,170gsm Art Paper Silk Finish,None,Single Sided,,382.21,1,FLY-559-569-613-566-EXPRESS
2956,7500,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Single Sided,,193.59,1,FLY-646-566-513-514-EXPRESS
2959,7500,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Double Sided,,480.7,1,FLY-555-609-514-509-EXPRESS
2962,7500,0.2,A3,170gsm Art Paper Gloss Finish,None,Double Sided,,637.45,1,FLY-419-553-522-705-EXPRESS
2963,7500,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Double Sided,,402.32,1,FLY-572-609-553-554-EXPRESS
2964,7500,0.0,1/3 A4 (DL),450gsm Art Board Silk Finish,None,Double Sided,,297.82,1,FLY-523-616-570-604-EXPRESS
2967,7500,0.0,A4,350gsm Art Board Silk Finish,None,Single Sided,,704.86,1,FLY-601-547-654-469-EXPRESS
2968,7500,0.2,A3,130gsm Art Paper Gloss Finish,None,Single Sided,,377.24,1,FLY-702-614-473-603-EXPRESS
2970,7500,0.0,A5,170gsm Art Paper Silk Finish,None,Double Sided,,219.45,1,FLY-564-574-602-511-EXPRESS
2971,7500,0.0,Square 148mm x 148mm,450gsm Art Board Silk Finish,None,Double Sided,,553.85,1,FLY-655-551-658-522-EXPRESS
2976,7500,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Double Sided,,94.05,1,FLY-479-705-617-562-EXPRESS
2977,7500,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Double Sided,,115.37,2,FLY-512-552-606-524-EXPRESS
2981,7500,0.0,A4,300gsm Art Board Coated,None,Single Sided,,456.66,1,FLY-550-608-599-516-EXPRESS
2982,7500,0.0,A6,300gsm Art Board Coated,None,Double Sided,,172.42,1,FLY-616-510-520-657-EXPRESS
2983,7500,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Single Sided,,248.18,1,FLY-510-623-603-607-EXPRESS
2986,7500,0.2,A3,450gsm Art Board Silk Finish,None,Single Sided,,1588.4,1,FLY-657-470-506-653-EXPRESS
2987,7500,0.2,A7,120gsm Premium Smooth White Paper,None,Double Sided,,52.25,2,FLY-511-520-552-520-EXPRESS
2988,7500,0.0,A5,170gsm Art Paper Gloss Finish,None,Double Sided,,219.45,1,FLY-481-569-514-568-EXPRESS
2989,7500,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Double Sided,,172.42,1,FLY-509-515-644-514-EXPRESS
2990,7500,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Single Sided,,228.34,1,FLY-548-462-573-566-EXPRESS
2992,7500,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Single Sided,,97.28,2,FLY-554-615-567-604-EXPRESS
2993,7500,0.2,A7,120gsm Premium Smooth White Paper,None,Single Sided,,49.63,2,FLY-546-601-601-555-EXPRESS
2994,7500,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Single Sided,,89.34,1,FLY-513-562-602-563-EXPRESS
2996,7500,0.2,A7,450gsm Art Board Silk Finish,None,Single Sided,,143.95,1,FLY-608-704-510-564-EXPRESS
2997,7500,0.0,A5,300gsm Art Board Coated,None,Single Sided,,248.18,1,FLY-466-701-515-519-EXPRESS
3003,7500,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Double Sided,,741.95,1,FLY-559-497-514-462-EXPRESS
3005,7500,0.0,A6,450gsm Art Board Silk Finish,None,Single Sided,,208.47,1,FLY-569-565-651-515-EXPRESS
3007,7500,0.0,A4,170gsm Art Paper Silk Finish,None,Double Sided,,402.32,1,FLY-529-515-554-610-EXPRESS
3009,7500,0.2,A4,120gsm Premium Smooth White Paper,None,Single Sided,,258.12,2,FLY-606-563-558-465-EXPRESS
3010,7500,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Single Sided,,456.66,1,FLY-508-612-611-702-EXPRESS
3012,7500,0.0,A7,170gsm Art Paper Silk Finish,None,Single Sided,,54.6,1,FLY-553-613-506-657-EXPRESS
3014,7500,0.0,A5,130gsm Art Paper Silk Finish,None,Double Sided,,104.5,1,FLY-548-601-610-618-EXPRESS
3015,7500,0.0,A6,130gsm Art Paper Silk Finish,None,Single Sided,,54.6,1,FLY-649-529-558-466-EXPRESS
3016,7500,0.2,A7,300gsm Art Board Coated,None,Single Sided,,64.53,1,FLY-655-517-515-527-EXPRESS
3018,7500,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Single Sided,,258.12,2,FLY-601-607-609-608-EXPRESS
3019,7500,0.0,A4,350gsm Art Board Silk Finish,None,Double Sided,,741.95,1,FLY-475-700-701-515-EXPRESS
3020,7500,0.2,A4,100gsm Premium Smooth White Paper,None,Double Sided,,217.36,2,FLY-561-511-476-552-EXPRESS
3024,7500,0.2,A3,130gsm Art Paper Silk Finish,None,Single Sided,,377.24,1,FLY-458-559-606-423-EXPRESS
3027,7500,0.2,A5,120gsm Premium Smooth White Paper,None,Double Sided,,144.21,2,FLY-563-563-578-564-EXPRESS
3029,7500,0.2,A7,350gsm Art Board Silk Finish,None,Single Sided,,94.31,1,FLY-473-615-513-661-EXPRESS
3034,7500,0.2,A3,120gsm Premium Smooth White Paper,None,Single Sided,,546.02,2,FLY-689-461-464-565-EXPRESS
3037,7500,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Single Sided,,99.28,1,FLY-614-656-453-557-EXPRESS
3039,7500,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Double Sided,,57.48,1,FLY-427-575-563-517-EXPRESS
3041,7500,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Double Sided,,219.45,1,FLY-505-666-521-419-EXPRESS
3042,7500,0.0,A5,170gsm Art Paper Gloss Finish,None,Single Sided,,208.47,1,FLY-515-526-479-512-EXPRESS
3043,7500,0.0,A4,130gsm Art Paper Gloss Finish,None,Single Sided,,228.34,1,FLY-601-697-615-463-EXPRESS
3044,7500,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Single Sided,,163.8,1,FLY-698-715-508-600-EXPRESS
3045,7500,0.0,A5,450gsm Art Board Silk Finish,None,Double Sided,,553.85,1,FLY-456-604-652-609-EXPRESS
3046,7500,0.2,A3,450gsm Art Board Silk Finish,None,Double Sided,,1672.0,1,FLY-564-562-463-610-EXPRESS
3047,7500,0.2,A3,170gsm Art Paper Silk Finish,None,Single Sided,,605.57,1,FLY-464-561-425-544-EXPRESS
3048,7500,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Double Sided,,102.41,2,FLY-658-517-526-603-EXPRESS
3051,7500,0.0,A4,130gsm Art Paper Silk Finish,None,Double Sided,,240.35,1,FLY-611-505-479-573-EXPRESS
3052,7500,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Single Sided,,136.99,2,FLY-611-506-603-654-EXPRESS
3053,7500,0.0,A4,170gsm Art Paper Gloss Finish,None,Single Sided,,382.21,1,FLY-460-464-476-563-EXPRESS
3054,7500,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Single Sided,,54.6,1,FLY-512-620-573-470-EXPRESS
3056,7500,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Double Sided,,57.48,1,FLY-551-516-514-652-EXPRESS
3057,7500,0.0,Square 105mm x 105mm,450gsm Art Board Silk Finish,None,Double Sided,,219.45,1,FLY-507-564-557-478-EXPRESS
3058,7500,0.2,A5,100gsm Premium Smooth White Paper,None,Single Sided,,109.6,2,FLY-498-661-556-469-EXPRESS
3059,7500,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Double Sided,,271.7,2,FLY-516-600-653-599-EXPRESS
3060,7500,0.2,A7,100gsm Premium Smooth White Paper,None,Single Sided,,39.71,2,FLY-665-709-560-606-EXPRESS
