,sku,quantity,servicelevel,productiondays,price,@material,@printing,@size
20770,FL-400S-A6-40,5000,standard,2,93.31,400gsilk,oneside,a6
12946,FL-400S-A6-44-[GL11],5000,saver,5,183.26,400gglosslaminatedbothsides,bothsides,a6
12794,FL-250G-US-44,5000,express,2,141.87,250ggloss,bothsides,us
12793,FL-250G-US-44,5000,standard,3,122.52,250ggloss,bothsides,us
12792,FL-250G-US-44,5000,saver,6,104.14,250ggloss,bothsides,us
9119,FL-170H-A7-40,5000,saver,6,50.2,170goffset,oneside,a7
9120,FL-170H-A7-40,5000,standard,3,52.83,170goffset,oneside,a7
9121,FL-170H-A7-40,5000,express,1,55.62,170goffset,oneside,a7
20930,FL-250G-A7-40,5000,saver,6,35.82,250ggloss,oneside,a7
20931,FL-250G-A7-40,5000,standard,2,42.14,250ggloss,oneside,a7
1033,FL-340H-US-40,5000,standard,2,241.03,300goffset,oneside,us
9188,FL-135S-XL-40,5000,saver,6,124.19,135gsilk,oneside,xlong
9406,FL-135G-AL-40,5000,saver,6,68.99,135ggloss,oneside,along
15104,FL-170H-A6-44,5000,saver,6,68.13,170goffset,bothsides,a6
14744,FL-170S-VG-40,5000,express,2,148.37,170gsilk,oneside,carrelarge
4,FL-170H-A6-40,5000,saver,6,68.01,170goffset,oneside,a6
17574,FL-400S-A6-40-[ML11],5000,saver,6,182.87,400gmattlaminatedbothsides,oneside,a6
17575,FL-400S-A6-40-[ML11],5000,standard,3,192.49,400gmattlaminatedbothsides,oneside,a6
16206,FL-135S-A6-40,5000,express,0,41.93,135gsilk,oneside,a6
16205,FL-135S-A6-40,5000,standard,2,38.7,135gsilk,oneside,a6
17576,FL-400S-A6-40-[ML11],5000,express,1,212.25,400gmattlaminatedbothsides,oneside,a6
3436,FL-170S-US-44,5000,saver,6,57.36,170gsilk,bothsides,us
3437,FL-170S-US-44,5000,standard,3,68.11,170gsilk,bothsides,us
3438,FL-170S-US-44,5000,express,1,81.5,170gsilk,bothsides,us
2607,FL-135S-US-44,5000,express,1,71.72,135gsilk,bothsides,us
16204,FL-135S-A6-40,5000,saver,4,35.33,135gsilk,oneside,a6
19655,FL-140H-VM-44,5000,saver,6,147.19,140goffset,bothsides,carremedium
19656,FL-140H-VM-44,5000,standard,2,154.55,140goffset,bothsides,carremedium
5831,FL-170H-AL-44,5000,saver,6,90.15,170goffset,bothsides,along
5832,FL-170H-AL-44,5000,standard,3,94.75,170goffset,bothsides,along
5833,FL-170H-AL-44,5000,express,1,99.35,170goffset,bothsides,along
16222,FL-250G-A4-44,5000,saver,4,257.76,250ggloss,bothsides,a4
4444,FL-170S-VM-44,5000,standard,3,83.34,170gsilk,bothsides,carremedium
16223,FL-250G-A4-44,5000,standard,2,303.24,250ggloss,bothsides,a4
17538,FL-140H-A4-40,5000,standard,2,307.27,140goffset,oneside,a4
5508,FL-170S-VM-40,5000,express,1,94.28,170gsilk,oneside,carremedium
4700,FL-400S-A5-40-[GL11],5000,saver,6,339.2,400gglosslaminatedbothsides,oneside,a5
19455,FL-400S-A7-44-[GL11],5000,saver,5,102.45,400gglosslaminatedbothsides,bothsides,a7
19456,FL-400S-A7-44-[GL11],5000,standard,3,210.22,400gglosslaminatedbothsides,bothsides,a7
4536,FL-400S-XL-44-[GL11],5000,standard,5,528.07,400gglosslaminatedbothsides,bothsides,xlong
4535,FL-400S-XL-44-[GL11],5000,saver,5,481.15,400gglosslaminatedbothsides,bothsides,xlong
19607,FL-400S-XL-40-[ML11],5000,saver,5,499.55,400gmattlaminatedbothsides,oneside,xlong
4445,FL-170S-VM-44,5000,express,1,98.53,170gsilk,bothsides,carremedium
19608,FL-400S-XL-40-[ML11],5000,standard,5,546.47,400gmattlaminatedbothsides,oneside,xlong
5667,FL-250G-US-40,5000,saver,6,98.54,250ggloss,oneside,us
5668,FL-250G-US-40,5000,standard,3,107.24,250ggloss,oneside,us
17537,FL-140H-A4-40,5000,saver,6,293.47,140goffset,oneside,a4
5669,FL-250G-US-40,5000,express,2,115.93,250ggloss,oneside,us
5698,FL-400S-A7-44,5000,saver,2,81.51,400gsilk,bothsides,a7
5699,FL-400S-A7-44,5000,standard,1,89.66,400gsilk,bothsides,a7
16224,FL-250G-A4-44,5000,express,0,351.13,250ggloss,bothsides,a4
4443,FL-170S-VM-44,5000,saver,6,79.37,170gsilk,bothsides,carremedium
2606,FL-135S-US-44,5000,standard,3,65.99,135gsilk,bothsides,us
2605,FL-135S-US-44,5000,saver,6,62.85,135gsilk,bothsides,us
6136,FL-250S-A6-40,5000,saver,4,54.38,250gsilk,oneside,a6
6137,FL-250S-A6-40,5000,standard,2,63.99,250gsilk,oneside,a6
4264,FL-140H-VK-40,5000,standard,2,91.99,140goffset,oneside,carresmall
6138,FL-250S-A6-40,5000,express,0,74.11,250gsilk,oneside,a6
19758,FL-400S-VM-40,5000,saver,2,172.39,400gsilk,oneside,carremedium
19759,FL-400S-VM-40,5000,standard,1,172.47,400gsilk,oneside,carremedium
4263,FL-140H-VK-40,5000,saver,6,87.39,140goffset,oneside,carresmall
17835,FL-340H-US-44,5000,saver,6,229.07,300goffset,bothsides,us
17836,FL-340H-US-44,5000,standard,2,241.03,300goffset,bothsides,us
6176,FL-170H-VM-44,5000,saver,6,120.51,170goffset,bothsides,carremedium
6177,FL-170H-VM-44,5000,standard,3,126.95,170goffset,bothsides,carremedium
6178,FL-170H-VM-44,5000,express,1,132.47,170goffset,bothsides,carremedium
18719,FL-250G-AL-44,5000,standard,2,98.43,250ggloss,bothsides,along
15935,FL-250G-VG-40,5000,express,1,273.3,250ggloss,oneside,carrelarge
15934,FL-250G-VG-40,5000,standard,3,252.81,250ggloss,oneside,carrelarge
3538,FL-250S-VG-44,5000,standard,2,219.58,250gsilk,bothsides,carrelarge
3537,FL-250S-VG-44,5000,saver,6,199.62,250gsilk,bothsides,carrelarge
2463,FL-135S-US-40,5000,saver,6,60.37,135gsilk,oneside,us
2464,FL-135S-US-40,5000,standard,3,61.82,135gsilk,oneside,us
17759,FL-170S-AL-44,5000,saver,6,78.19,170gsilk,bothsides,along
19172,FL-400S-US-44-[GL11],5000,express,1,263.48,400gglosslaminatedbothsides,bothsides,us
2586,FL-170S-A6-44,5000,standard,2,59.15,170gsilk,bothsides,a6
2585,FL-170S-A6-44,5000,saver,4,44.64,170gsilk,bothsides,a6
17760,FL-170S-AL-44,5000,standard,2,82.79,170gsilk,bothsides,along
18771,FL-140H-VG-40,5000,standard,2,269.55,140goffset,oneside,carrelarge
18770,FL-140H-VG-40,5000,saver,6,256.67,140goffset,oneside,carrelarge
5507,FL-170S-VM-40,5000,standard,3,80.59,170gsilk,oneside,carremedium
4326,FL-135S-A4-40,5000,express,0,181.69,135gsilk,oneside,a4
4325,FL-135S-A4-40,5000,standard,2,166.55,135gsilk,oneside,a4
5929,FL-250G-A6-44,5000,standard,2,65.0,250ggloss,bothsides,a6
5930,FL-250G-A6-44,5000,express,0,75.25,250ggloss,bothsides,a6
4324,FL-135S-A4-40,5000,saver,4,151.41,135gsilk,oneside,a4
16011,FL-250S-A7-44,5000,standard,2,43.88,250gsilk,bothsides,a7
16010,FL-250S-A7-44,5000,saver,6,39.89,250gsilk,bothsides,a7
2465,FL-135S-US-40,5000,express,1,66.84,135gsilk,oneside,us
5928,FL-250G-A6-44,5000,saver,4,55.25,250ggloss,bothsides,a6
5506,FL-170S-VM-40,5000,saver,4,76.75,170gsilk,oneside,carremedium
4701,FL-400S-A5-40-[GL11],5000,standard,3,361.11,400gglosslaminatedbothsides,oneside,a5
4702,FL-400S-A5-40-[GL11],5000,express,1,398.58,400gglosslaminatedbothsides,oneside,a5
16807,FL-250S-US-44,5000,saver,6,104.14,250gsilk,bothsides,us
5190,FL-400S-VG-44,5000,saver,2,389.44,400gsilk,bothsides,carrelarge
5191,FL-400S-VG-44,5000,standard,1,458.17,400gsilk,bothsides,carrelarge
17089,FL-400S-A4-44-[GL11],5000,express,1,772.81,400gglosslaminatedbothsides,bothsides,a4
4911,FL-135G-VM-40,5000,express,1,57.7,135ggloss,oneside,carremedium
4910,FL-135G-VM-40,5000,standard,3,55.08,135ggloss,oneside,carremedium
2908,FL-135G-A6-40,5000,express,0,41.93,135ggloss,oneside,a6
4909,FL-135G-VM-40,5000,saver,6,52.45,135ggloss,oneside,carremedium
18991,FL-250G-VM-44,5000,express,2,118.78,250ggloss,bothsides,carremedium
2907,FL-135G-A6-40,5000,standard,2,38.7,135ggloss,oneside,a6
2906,FL-135G-A6-40,5000,saver,4,35.33,135ggloss,oneside,a6
2887,FL-400S-A4-40,5000,standard,1,574.01,400gsilk,oneside,a4
18990,FL-250G-VM-44,5000,standard,3,109.87,250ggloss,bothsides,carremedium
15105,FL-170H-A6-44,5000,standard,3,71.71,170goffset,bothsides,a6
19280,FL-400S-VK-44,5000,saver,2,102.87,400gsilk,bothsides,carresmall
16808,FL-250S-US-44,5000,standard,3,109.56,250gsilk,bothsides,us
17088,FL-400S-A4-44-[GL11],5000,standard,3,735.2,400gglosslaminatedbothsides,bothsides,a4
16809,FL-250S-US-44,5000,express,2,114.98,250gsilk,bothsides,us
17087,FL-400S-A4-44-[GL11],5000,saver,3,624.57,400gglosslaminatedbothsides,bothsides,a4
16958,FL-400S-XL-44,5000,standard,4,414.91,400gsilk,bothsides,xlong
16957,FL-400S-XL-44,5000,saver,4,368.91,400gsilk,bothsides,xlong
19170,FL-400S-US-44-[GL11],5000,saver,6,228.26,400gglosslaminatedbothsides,bothsides,us
17072,FL-250S-A4-44,5000,saver,4,257.76,250gsilk,bothsides,a4
5095,FL-400S-A6-40-[GL11],5000,saver,5,183.02,400gglosslaminatedbothsides,oneside,a6
5096,FL-400S-A6-40-[GL11],5000,standard,3,192.83,400gglosslaminatedbothsides,oneside,a6
5097,FL-400S-A6-40-[GL11],5000,express,1,212.59,400gglosslaminatedbothsides,oneside,a6
19281,FL-400S-VK-44,5000,standard,1,108.28,400gsilk,bothsides,carresmall
3105,FL-250G-VK-40,5000,saver,6,63.96,250ggloss,oneside,carresmall
16845,FL-340H-A5-40,5000,standard,2,301.75,300goffset,oneside,a5
16844,FL-340H-A5-40,5000,saver,6,287.95,300goffset,oneside,a5
17073,FL-250S-A4-44,5000,standard,2,290.55,250gsilk,bothsides,a4
5153,FL-135S-VM-40,5000,saver,4,61.97,135gsilk,oneside,carremedium
5154,FL-135S-VM-40,5000,standard,1,65.22,135gsilk,oneside,carremedium
5155,FL-135S-VM-40,5000,express,1,71.95,135gsilk,oneside,carremedium
17074,FL-250S-A4-44,5000,express,0,316.96,250gsilk,bothsides,a4
3106,FL-250G-VK-40,5000,standard,2,75.25,250ggloss,oneside,carresmall
15933,FL-250G-VG-40,5000,saver,6,232.31,250ggloss,oneside,carrelarge
18989,FL-250G-VM-44,5000,saver,6,100.95,250ggloss,bothsides,carremedium
2886,FL-400S-A4-40,5000,saver,2,521.83,400gsilk,oneside,a4
19377,FL-170H-AL-40,5000,express,1,99.35,170goffset,oneside,along
18937,FL-400S-US-44,5000,standard,1,191.88,400gsilk,bothsides,us
18936,FL-400S-US-44,5000,saver,2,174.63,400gsilk,bothsides,us
17445,FL-400S-VK-44-[GL11],5000,saver,4,215.53,400gglosslaminatedbothsides,bothsides,carresmall
16362,FL-250G-A5-40,5000,express,0,136.99,250ggloss,oneside,a5
16361,FL-250G-A5-40,5000,standard,2,118.3,250ggloss,oneside,a5
2781,FL-170H-A5-40,5000,standard,3,140.9,170goffset,oneside,a5
17446,FL-400S-VK-44-[GL11],5000,standard,3,226.87,400gglosslaminatedbothsides,bothsides,carresmall
2780,FL-170H-A5-40,5000,saver,6,133.85,170goffset,oneside,a5
16360,FL-250G-A5-40,5000,saver,4,100.56,250ggloss,oneside,a5
3334,FL-170S-A5-40,5000,saver,4,88.56,170gsilk,oneside,a5
16354,FL-340H-A4-40,5000,standard,2,531.75,300goffset,oneside,a4
16353,FL-340H-A4-40,5000,saver,6,505.99,300goffset,oneside,a4
3335,FL-170S-A5-40,5000,standard,2,97.41,170gsilk,oneside,a5
3336,FL-170S-A5-40,5000,express,0,106.27,170gsilk,oneside,a5
19376,FL-170H-AL-40,5000,standard,3,94.75,170goffset,oneside,along
19375,FL-170H-AL-40,5000,saver,6,90.15,170goffset,oneside,along
5437,FL-140H-A6-40,5000,standard,2,116.83,140goffset,oneside,a6
5436,FL-140H-A6-40,5000,saver,6,111.31,140goffset,oneside,a6
3225,FL-135G-A7-44,5000,standard,2,29.28,135ggloss,bothsides,a7
16588,FL-135G-XL-44,5000,standard,2,122.35,135ggloss,bothsides,xlong
16587,FL-135G-XL-44,5000,saver,4,115.91,135ggloss,bothsides,xlong
4822,FL-250G-A7-44,5000,standard,2,43.97,250ggloss,bothsides,a7
5359,FL-135G-US-44,5000,saver,6,43.18,135ggloss,bothsides,us
5360,FL-135G-US-44,5000,standard,3,54.88,135ggloss,bothsides,us
4821,FL-250G-A7-44,5000,saver,6,37.36,250ggloss,bothsides,a7
3224,FL-135G-A7-44,5000,saver,6,24.03,135ggloss,bothsides,a7
5361,FL-135G-US-44,5000,express,1,66.58,135ggloss,bothsides,us
17294,FL-400S-VM-44-[ML11],5000,standard,5,369.15,400gmattlaminatedbothsides,bothsides,carremedium
16534,FL-135G-A5-44,5000,express,0,90.97,135ggloss,bothsides,a5
16533,FL-135G-A5-44,5000,standard,2,85.05,135ggloss,bothsides,a5
2782,FL-170H-A5-40,5000,express,1,148.31,170goffset,oneside,a5
16532,FL-135G-A5-44,5000,saver,5,73.09,135ggloss,bothsides,a5
17327,FL-400S-A7-40-[GL11],5000,saver,5,98.52,400gglosslaminatedbothsides,oneside,a7
17328,FL-400S-A7-40-[GL11],5000,standard,3,206.23,400gglosslaminatedbothsides,oneside,a7
17293,FL-400S-VM-44-[ML11],5000,saver,3,316.41,400gmattlaminatedbothsides,bothsides,carremedium
18718,FL-250G-AL-44,5000,saver,6,93.83,250ggloss,bothsides,along
2587,FL-170S-A6-44,5000,express,0,68.48,170gsilk,bothsides,a6
19171,FL-400S-US-44-[GL11],5000,standard,3,239.67,400gglosslaminatedbothsides,bothsides,us
18450,FL-400S-VM-40-[GL11],5000,saver,3,307.05,400gglosslaminatedbothsides,oneside,carremedium
20032,FL-135S-A7-40,5000,saver,6,25.65,135gsilk,oneside,a7
6468,FL-170S-A6-40,5000,express,0,66.69,170gsilk,oneside,a6
20033,FL-135S-A7-40,5000,standard,2,26.99,135gsilk,oneside,a7
6467,FL-170S-A6-40,5000,standard,2,61.13,170gsilk,oneside,a6
6466,FL-170S-A6-40,5000,saver,4,55.57,170gsilk,oneside,a6
15604,FL-135S-A7-44,5000,saver,6,27.67,135gsilk,bothsides,a7
15605,FL-135S-A7-44,5000,standard,2,30.44,135gsilk,bothsides,a7
3940,FL-140H-AL-40,5000,standard,2,106.71,140goffset,oneside,along
3939,FL-140H-AL-40,5000,saver,6,102.11,140goffset,oneside,along
6826,FL-170H-A4-40,5000,saver,6,255.11,170goffset,oneside,a4
18451,FL-400S-VM-40-[GL11],5000,standard,5,356.15,400gglosslaminatedbothsides,oneside,carremedium
15612,FL-400S-A7-40,5000,saver,2,77.58,400gsilk,oneside,a7
6747,FL-400S-US-40-[GL11],5000,standard,3,232.52,400gglosslaminatedbothsides,oneside,us
18008,FL-135G-A5-40,5000,standard,2,64.56,135ggloss,oneside,a5
18309,FL-170S-A7-40,5000,saver,6,27.99,170gsilk,oneside,a7
18007,FL-135G-A5-40,5000,saver,4,62.94,135ggloss,oneside,a5
17972,FL-135G-US-40,5000,express,1,63.82,135ggloss,oneside,us
18310,FL-170S-A7-40,5000,standard,2,33.04,170gsilk,oneside,a7
15715,FL-400S-VG-40-[GL11],5000,saver,3,593.33,400gglosslaminatedbothsides,oneside,carrelarge
15716,FL-400S-VG-40-[GL11],5000,standard,5,767.96,400gglosslaminatedbothsides,oneside,carrelarge
6827,FL-170H-A4-40,5000,standard,3,268.53,170goffset,oneside,a4
17971,FL-135G-US-40,5000,standard,3,63.27,135ggloss,oneside,us
6828,FL-170H-A4-40,5000,express,1,282.66,170goffset,oneside,a4
18009,FL-135G-A5-40,5000,express,0,76.92,135ggloss,oneside,a5
17970,FL-135G-US-40,5000,saver,6,58.01,135ggloss,oneside,us
18537,FL-400S-US-44-[ML11],5000,express,1,263.48,400gmattlaminatedbothsides,bothsides,us
18535,FL-400S-US-44-[ML11],5000,saver,6,228.26,400gmattlaminatedbothsides,bothsides,us
6746,FL-400S-US-40-[GL11],5000,saver,6,221.44,400gglosslaminatedbothsides,oneside,us
3965,FL-135S-AL-40,5000,saver,6,68.99,135gsilk,oneside,along
3966,FL-135S-AL-40,5000,standard,2,73.59,135gsilk,oneside,along
15323,FL-135G-A4-40,5000,express,0,174.04,135ggloss,oneside,a4
18166,FL-400S-VM-44-[GL11],5000,saver,3,307.41,400gglosslaminatedbothsides,bothsides,carremedium
6586,FL-400S-A6-44,5000,standard,1,122.98,400gsilk,bothsides,a6
15322,FL-135G-A4-40,5000,standard,2,159.54,135ggloss,oneside,a4
19916,FL-250S-AL-44,5000,standard,2,98.43,250gsilk,bothsides,along
19915,FL-250S-AL-44,5000,saver,6,93.83,250gsilk,bothsides,along
6585,FL-400S-A6-44,5000,saver,2,116.47,400gsilk,bothsides,a6
15477,FL-250G-XL-40,5000,saver,6,164.67,250ggloss,oneside,xlong
18536,FL-400S-US-44-[ML11],5000,standard,3,239.67,400gmattlaminatedbothsides,bothsides,us
4067,FL-250S-AL-40,5000,saver,6,87.39,250gsilk,oneside,along
3754,FL-250S-VM-40,5000,saver,6,89.51,250gsilk,oneside,carremedium
3755,FL-250S-VM-40,5000,standard,2,98.46,250gsilk,oneside,carremedium
15317,FL-250S-US-40,5000,express,2,110.56,250gsilk,oneside,us
4068,FL-250S-AL-40,5000,standard,2,91.99,250gsilk,oneside,along
15316,FL-250S-US-40,5000,standard,3,104.55,250gsilk,oneside,us
2188,FL-400S-A4-40-[ML11],5000,saver,3,657.39,400gmattlaminatedbothsides,oneside,a4
2189,FL-400S-A4-40-[ML11],5000,standard,3,791.6,400gmattlaminatedbothsides,oneside,a4
15478,FL-250G-XL-40,5000,standard,2,172.95,250ggloss,oneside,xlong
15315,FL-250S-US-40,5000,saver,6,98.54,250gsilk,oneside,us
2190,FL-400S-A4-40-[ML11],5000,express,2,831.18,400gmattlaminatedbothsides,oneside,a4
18167,FL-400S-VM-44-[GL11],5000,standard,5,356.4,400gglosslaminatedbothsides,bothsides,carremedium
15321,FL-135G-A4-40,5000,saver,4,145.03,135ggloss,oneside,a4
6351,FL-400S-A7-44-[ML11],5000,standard,2,217.38,400gmattlaminatedbothsides,bothsides,a7
15613,FL-400S-A7-40,5000,standard,1,85.34,400gsilk,oneside,a7
6748,FL-400S-US-40-[GL11],5000,express,1,256.16,400gglosslaminatedbothsides,oneside,us
15106,FL-170H-A6-44,5000,express,1,75.49,170goffset,bothsides,a6
6277,FL-135S-VM-44,5000,saver,4,62.32,135gsilk,bothsides,carremedium
15161,FL-135S-VK-44,5000,standard,2,46.07,135gsilk,bothsides,carresmall
3639,FL-170H-US-40,5000,standard,3,138.08,170goffset,oneside,us
6278,FL-135S-VM-44,5000,standard,1,65.69,135gsilk,bothsides,carremedium
6279,FL-135S-VM-44,5000,express,1,72.69,135gsilk,bothsides,carremedium
3875,FL-170H-XL-44,5000,saver,6,160.99,170goffset,bothsides,xlong
3640,FL-170H-US-40,5000,express,1,145.34,170goffset,oneside,us
18391,FL-400S-XL-40,5000,saver,4,368.91,400gsilk,oneside,xlong
15160,FL-135S-VK-44,5000,saver,4,41.45,135gsilk,bothsides,carresmall
4203,FL-250S-XL-44,5000,saver,6,164.67,250gsilk,bothsides,xlong
2348,FL-170H-VG-40,5000,express,1,239.19,170goffset,oneside,carrelarge
2098,FL-140H-XL-40,5000,standard,2,177.55,140goffset,oneside,xlong
2097,FL-140H-XL-40,5000,saver,6,169.27,140goffset,oneside,xlong
4112,FL-340H-A5-44,5000,standard,2,293.47,300goffset,bothsides,a5
4111,FL-340H-A5-44,5000,saver,6,279.67,300goffset,bothsides,a5
2347,FL-170H-VG-40,5000,standard,3,228.15,170goffset,oneside,carrelarge
4204,FL-250S-XL-44,5000,standard,2,172.95,250gsilk,bothsides,xlong
2346,FL-170H-VG-40,5000,saver,6,217.11,170goffset,oneside,carrelarge
6948,FL-170S-A7-44,5000,standard,2,35.67,170gsilk,bothsides,a7
3876,FL-170H-XL-44,5000,standard,3,169.27,170goffset,bothsides,xlong
3638,FL-170H-US-40,5000,saver,6,131.16,170goffset,oneside,us
6947,FL-170S-A7-44,5000,saver,6,28.57,170gsilk,bothsides,a7
6350,FL-400S-A7-44-[ML11],5000,saver,5,102.45,400gmattlaminatedbothsides,bothsides,a7
17252,FL-400S-VM-44-[ML11],10000,standard,5,682.14,400gmattlaminatedbothsides,bothsides,carremedium
3330,FL-170S-A5-40,10000,express,0,181.71,170gsilk,oneside,a5
747,FL-250S-VK-44,10000,saver,6,122.03,250gsilk,bothsides,carresmall
17036,FL-250S-A4-44,10000,express,0,486.23,250gsilk,bothsides,a4
748,FL-250S-VK-44,10000,standard,2,143.57,250gsilk,bothsides,carresmall
12583,FL-135S-AL-44,10000,standard,1,155.47,135gsilk,bothsides,along
17251,FL-400S-VM-44-[ML11],10000,saver,3,602.93,400gmattlaminatedbothsides,bothsides,carremedium
12582,FL-135S-AL-44,10000,saver,4,125.11,135gsilk,bothsides,along
3089,FL-250G-VK-40,10000,saver,6,106.69,250ggloss,oneside,carresmall
9635,FL-400S-VG-44-[ML11],10000,standard,5,1554.1,400gmattlaminatedbothsides,bothsides,carrelarge
17377,FL-400S-A7-40-[GL11],10000,saver,5,192.09,400gglosslaminatedbothsides,oneside,a7
9634,FL-400S-VG-44-[ML11],10000,saver,3,1200.92,400gmattlaminatedbothsides,bothsides,carrelarge
17378,FL-400S-A7-40-[GL11],10000,standard,3,382.31,400gglosslaminatedbothsides,oneside,a7
18939,FL-400S-US-44,10000,standard,1,378.85,400gsilk,bothsides,us
21050,FL-400S-VG-40-[ML11],10000,saver,3,1104.34,400gmattlaminatedbothsides,oneside,carrelarge
129,FL-400S-VK-40,10000,standard,1,194.8,400gsilk,oneside,carresmall
713,FL-170S-VG-44,10000,express,1,263.9,170gsilk,bothsides,carrelarge
3328,FL-170S-A5-40,10000,saver,4,151.39,170gsilk,oneside,a5
21051,FL-400S-VG-40-[ML11],10000,standard,5,1457.52,400gmattlaminatedbothsides,oneside,carrelarge
3744,FL-250S-VM-40,10000,saver,6,168.9,250gsilk,oneside,carremedium
712,FL-170S-VG-44,10000,standard,3,251.91,170gsilk,bothsides,carrelarge
12224,FL-135G-VG-44,10000,saver,6,198.48,135ggloss,bothsides,carrelarge
3745,FL-250S-VM-40,10000,standard,2,185.8,250gsilk,oneside,carremedium
19166,FL-400S-US-44-[GL11],10000,express,1,518.78,400gglosslaminatedbothsides,bothsides,us
19165,FL-400S-US-44-[GL11],10000,standard,3,472.62,400gglosslaminatedbothsides,bothsides,us
11199,FL-170H-A7-44,10000,saver,6,81.95,170goffset,bothsides,a7
19164,FL-400S-US-44-[GL11],10000,saver,6,450.11,400gglosslaminatedbothsides,bothsides,us
17035,FL-250S-A4-44,10000,standard,2,442.93,250gsilk,bothsides,a4
711,FL-170S-VG-44,10000,saver,6,239.91,170gsilk,bothsides,carrelarge
3329,FL-170S-A5-40,10000,standard,2,156.92,170gsilk,oneside,a5
12226,FL-135G-VG-44,10000,express,1,218.33,135ggloss,bothsides,carrelarge
9328,FL-140H-A4-44,10000,saver,6,553.83,140goffset,bothsides,a4
9329,FL-140H-A4-44,10000,standard,2,581.43,140goffset,bothsides,a4
11201,FL-170H-A7-44,10000,express,1,90.8,170goffset,bothsides,a7
12225,FL-135G-VG-44,10000,standard,3,208.41,135ggloss,bothsides,carrelarge
11200,FL-170H-A7-44,10000,standard,3,86.26,170goffset,bothsides,a7
9374,FL-135S-VK-40,10000,standard,1,84.83,135gsilk,oneside,carresmall
3954,FL-140H-AL-40,10000,standard,2,190.43,140goffset,oneside,along
3819,FL-170H-XL-44,10000,saver,6,263.11,170goffset,bothsides,xlong
12413,FL-170H-VG-44,10000,express,1,425.95,170goffset,bothsides,carrelarge
10897,FL-400S-A4-44-[ML11],10000,express,1,1911.76,400gmattlaminatedbothsides,bothsides,a4
19030,FL-250G-VM-44,10000,saver,6,188.13,250ggloss,bothsides,carremedium
10896,FL-400S-A4-44-[ML11],10000,standard,3,1540.89,400gmattlaminatedbothsides,bothsides,a4
11089,FL-250S-A5-44,10000,saver,4,198.04,250gsilk,bothsides,a5
19031,FL-250G-VM-44,10000,standard,3,204.73,250ggloss,bothsides,carremedium
19032,FL-250G-VM-44,10000,express,2,221.33,250ggloss,bothsides,carremedium
4861,FL-135G-VM-40,10000,express,1,139.99,135ggloss,oneside,carremedium
18385,FL-400S-XL-40,10000,saver,4,637.55,400gsilk,oneside,xlong
9413,FL-135G-AL-40,10000,standard,1,154.55,135ggloss,oneside,along
9412,FL-135G-AL-40,10000,saver,4,122.35,135ggloss,oneside,along
71,FL-170H-A6-40,10000,express,1,117.57,170goffset,oneside,a6
70,FL-170H-A6-40,10000,standard,3,111.68,170goffset,oneside,a6
17155,FL-400S-A4-44-[GL11],10000,express,1,1476.27,400gglosslaminatedbothsides,bothsides,a4
17154,FL-400S-A4-44-[GL11],10000,standard,3,1403.95,400gglosslaminatedbothsides,bothsides,a4
17153,FL-400S-A4-44-[GL11],10000,saver,5,1201.07,400gglosslaminatedbothsides,bothsides,a4
69,FL-170H-A6-40,10000,saver,6,106.1,170goffset,oneside,a6
11090,FL-250S-A5-44,10000,standard,2,228.87,250gsilk,bothsides,a5
18386,FL-400S-XL-40,10000,standard,4,742.43,400gsilk,oneside,xlong
9373,FL-135S-VK-40,10000,saver,4,70.75,135gsilk,oneside,carresmall
3820,FL-170H-XL-44,10000,standard,3,275.99,170goffset,bothsides,xlong
128,FL-400S-VK-40,10000,saver,2,185.07,400gsilk,oneside,carresmall
12566,FL-400S-AL-40-[GL11],10000,saver,5,461.83,400gglosslaminatedbothsides,oneside,along
12411,FL-170H-VG-44,10000,saver,6,387.31,170goffset,bothsides,carrelarge
11091,FL-250S-A5-44,10000,express,0,249.68,250gsilk,bothsides,a5
3953,FL-140H-AL-40,10000,saver,6,182.15,140goffset,oneside,along
4838,FL-250G-A7-44,10000,standard,2,67.96,250ggloss,bothsides,a7
4859,FL-135G-VM-40,10000,saver,4,104.66,135ggloss,oneside,carremedium
4860,FL-135G-VM-40,10000,standard,1,118.95,135ggloss,oneside,carremedium
3090,FL-250G-VK-40,10000,standard,2,125.5,250ggloss,oneside,carresmall
10990,FL-400S-VK-40-[ML11],10000,standard,3,406.82,400gmattlaminatedbothsides,oneside,carresmall
10989,FL-400S-VK-40-[ML11],10000,saver,4,386.49,400gmattlaminatedbothsides,oneside,carresmall
3205,FL-135G-A7-44,10000,saver,6,39.78,135ggloss,bothsides,a7
3206,FL-135G-A7-44,10000,standard,2,46.12,135ggloss,bothsides,a7
946,FL-170S-XL-44,10000,standard,2,254.83,170gsilk,bothsides,xlong
18449,FL-400S-VM-40-[GL11],10000,standard,5,657.39,400gglosslaminatedbothsides,oneside,carremedium
18448,FL-400S-VM-40-[GL11],10000,saver,3,584.97,400gglosslaminatedbothsides,oneside,carremedium
945,FL-170S-XL-44,10000,saver,6,241.95,170gsilk,bothsides,xlong
3821,FL-170H-XL-44,10000,express,1,288.87,170goffset,bothsides,xlong
10895,FL-400S-A4-44-[ML11],10000,saver,5,1264.13,400gmattlaminatedbothsides,bothsides,a4
18301,FL-170S-A7-40,10000,saver,6,45.24,170gsilk,oneside,a7
18302,FL-170S-A7-40,10000,standard,2,53.24,170gsilk,oneside,a7
