,Quantity,Tax,Size,Paper Type,Lamination,Sides Printed,Turnaround,PriceSaver,Production Days Saver,Saver Sku
2970,300,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Single Sided,,15.78,6,FLY-704-461-567-565-SAVER
3330,300,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Single Sided,,24.86,6,FLY-611-506-603-654-SAVER
2822,300,0.2,A6,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,24.86,7,FLY-695-518-472-573-SAVER
2897,300,0.2,A4,120gsm Premium Smooth White Paper,None,Single Sided,,34.3,6,FLY-606-563-558-465-SAVER
3816,300,0.2,A3,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,115.75,7,FLY-611-422-561-411-SAVER
4968,300,0.0,A4,170gsm Art Paper Silk Finish,None,Double Sided,,45.12,5,FLY-529-515-554-610-SAVER
4773,300,0.2,A4,100gsm Premium Smooth White Paper,None,Single Sided,,27.44,6,FLY-520-565-521-515-SAVER
4124,300,0.2,A7,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,19.85,7,FLY-425-714-469-606-SAVER
3364,300,0.0,A4,170gsm Art Paper Gloss Finish,None,Single Sided,,42.86,5,FLY-460-464-476-563-SAVER
5283,300,0.0,A6,350gsm Recycled Uncoated,None,Double Sided,,28.88,5,FLY-563-657-517-649-SAVER
4092,300,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Single Sided,,42.86,5,FLY-506-554-607-507-SAVER
3547,300,0.0,A5,170gsm Art Paper Gloss Finish,None,Single Sided,,27.44,5,FLY-515-526-479-512-SAVER
315,300,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Double Sided,,31.59,5,FLY-518-560-458-516-SAVER
918,300,0.0,A5,350gsm Art Board Silk Finish,None,Double Sided,,35.2,5,FLY-658-565-525-469-SAVER
6631,300,0.2,Square 210mm x 210mm,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,68.59,7,FLY-657-521-619-559-SAVER
6966,300,0.0,A3,350gsm Recycled Uncoated,None,Double Sided,,132.23,5,FLY-513-549-508-562-SAVER
630,300,0.0,Square 210mm x 210mm,350gsm Recycled Uncoated,None,Double Sided,,63.18,5,FLY-652-540-557-656-SAVER
1196,300,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Double Sided,,35.2,5,FLY-608-511-549-465-SAVER
646,300,0.2,1/3 A4 (DL),350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,30.68,7,FLY-514-518-652-564-SAVER
2347,300,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Double Sided,,17.59,5,FLY-519-612-566-654-SAVER
2132,300,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Double Sided,,20.76,6,FLY-611-551-613-514-SAVER
6221,300,0.2,A3,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,115.75,7,FLY-656-509-659-646-SAVER
1162,300,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Double Sided,,24.37,5,FLY-405-508-523-603-SAVER
6188,300,0.0,A7,130gsm Art Paper Gloss Finish,None,Double Sided,,14.44,5,FLY-661-510-586-608-SAVER
6932,300,0.2,A3,130gsm Art Paper Gloss Finish,None,Single Sided,,42.86,5,FLY-702-614-473-603-SAVER
670,300,0.0,A6,300gsm Art Board Coated,None,Double Sided,,23.46,5,FLY-616-510-520-657-SAVER
1925,300,0.0,A6,300gsm Art Board Coated,None,Single Sided,,22.29,5,FLY-525-602-433-476-SAVER
6,300,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Double Sided,,18.05,5,FLY-570-470-600-606-SAVER
1891,300,0.2,A6,120gsm Premium Smooth White Paper,None,Single Sided,,19.72,6,FLY-520-699-614-508-SAVER
1128,300,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Double Sided,,45.12,5,FLY-572-609-553-554-SAVER
2379,300,0.2,A7,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,18.86,7,FLY-468-577-482-664-SAVER
1834,300,0.0,A5,350gsm Art Board Silk Finish,None,Single Sided,,33.44,5,FLY-567-509-615-698-SAVER
5895,300,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Double Sided,,26.17,6,FLY-567-666-644-514-SAVER
6267,300,0.2,A3,300gsm Art Board Coated,None,Double Sided,,85.74,5,FLY-612-568-659-556-SAVER
1755,300,0.0,Square 148mm x 148mm,350gsm Recycled Uncoated,None,Double Sided,,38.81,5,FLY-562-514-461-463-SAVER
1289,300,0.0,A4,130gsm Art Paper Gloss Finish,None,Double Sided,,31.59,5,FLY-527-519-549-523-SAVER
1766,300,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Double Sided,,28.88,5,FLY-521-560-563-701-SAVER
2437,300,0.2,A3,120gsm Premium Smooth White Paper,None,Double Sided,,67.69,6,FLY-462-603-607-656-SAVER
1230,300,0.0,A6,130gsm Art Paper Gloss Finish,None,Double Sided,,16.24,5,FLY-500-562-558-563-SAVER
558,300,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Double Sided,,63.18,5,FLY-555-609-514-509-SAVER
1265,300,0.2,A3,300gsm Art Board Coated,None,Single Sided,,81.45,5,FLY-699-516-565-577-SAVER
6598,300,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Double Sided,,24.37,5,FLY-513-607-622-594-SAVER
2403,300,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Single Sided,,18.0,5,FLY-651-559-556-596-SAVER
1800,300,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Double Sided,,45.12,5,FLY-506-603-615-609-SAVER
6973,300,0.2,Square 105mm x 105mm,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,26.17,7,FLY-568-506-602-564-SAVER
6243,300,0.2,Square 148mm x 148mm,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,46.93,7,FLY-652-610-569-605-SAVER
6995,300,0.2,1/3 A4 (DL),350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,29.15,7,FLY-746-575-564-657-SAVER
703,300,0.0,1/3 A4 (DL),350gsm Recycled Uncoated,None,Single Sided,,22.29,5,FLY-645-614-556-656-SAVER
5988,300,0.2,A3,170gsm Art Paper Silk Finish,None,Double Sided,,63.18,5,FLY-459-460-602-517-SAVER
1957,300,0.2,A7,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,19.85,7,FLY-465-523-655-555-SAVER
6757,300,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Double Sided,,18.95,5,FLY-604-645-568-602-SAVER
2076,300,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Double Sided,,16.61,6,FLY-462-558-560-613-SAVER
2200,300,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Single Sided,,23.15,5,FLY-561-556-555-699-SAVER
833,300,0.2,A7,350gsm Art Board Silk Finish,None,Double Sided,,18.05,5,FLY-555-651-469-510-SAVER
974,300,0.2,A3,170gsm Art Paper Gloss Finish,None,Single Sided,,60.02,5,FLY-466-600-516-467-SAVER
6821,300,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Single Sided,,33.44,5,FLY-610-562-605-516-SAVER
1021,300,0.0,A4,170gsm Art Paper Silk Finish,None,Single Sided,,42.86,5,FLY-559-569-613-566-SAVER
281,300,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Single Sided,,36.0,5,FLY-510-623-603-607-SAVER
2166,300,0.2,A7,300gsm Art Board Coated,None,Double Sided,,17.59,5,FLY-461-565-472-656-SAVER
6058,300,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Single Sided,,18.0,5,FLY-645-577-696-648-SAVER
6789,300,0.2,A5,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,46.93,7,FLY-463-601-571-526-SAVER
2108,300,0.2,A6,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,26.17,7,FLY-504-553-461-569-SAVER
884,300,0.0,A4,350gsm Art Board Silk Finish,None,Single Sided,,72.87,5,FLY-601-547-654-469-SAVER
6090,300,0.2,A4,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,72.2,7,FLY-609-611-603-515-SAVER
950,300,0.2,A5,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,44.58,7,FLY-665-602-564-603-SAVER
6034,300,0.2,A4,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,72.2,7,FLY-553-519-507-563-SAVER
809,300,0.0,A3,350gsm Art Board Silk Finish,None,Single Sided,,94.32,5,FLY-514-561-525-612-SAVER
2234,300,0.0,A7,130gsm Art Paper Silk Finish,None,Double Sided,,14.44,5,FLY-609-553-609-462-SAVER
1104,300,0.2,A6,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,26.17,7,FLY-519-522-603-512-SAVER
6689,300,0.0,A4,300gsm Art Board Coated,None,Single Sided,,60.02,5,FLY-550-608-599-516-SAVER
6895,300,0.2,A4,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,68.59,7,FLY-471-559-655-559-SAVER
741,300,0.2,A5,100gsm Premium Smooth White Paper,None,Double Sided,,20.94,6,FLY-605-653-555-522-SAVER
6154,300,0.0,A5,130gsm Art Paper Silk Finish,None,Single Sided,,23.15,5,FLY-476-519-554-612-SAVER
2278,300,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Single Sided,,19.72,5,FLY-543-472-525-562-SAVER
40,300,0.0,A5,130gsm Art Paper Silk Finish,None,Double Sided,,24.37,5,FLY-548-601-610-618-SAVER
2008,300,0.0,A6,130gsm Art Paper Silk Finish,None,Double Sided,,16.24,5,FLY-468-610-464-468-SAVER
6863,300,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Double Sided,,23.46,5,FLY-519-505-603-518-SAVER
2267,300,0.0,A7,350gsm Recycled Uncoated,None,Single Sided,,21.43,5,FLY-460-510-563-650-SAVER
775,300,0.2,A6,100gsm Premium Smooth White Paper,None,Double Sided,,16.61,6,FLY-696-612-513-616-SAVER
1055,300,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Single Sided,,24.44,5,FLY-646-566-513-514-SAVER
6723,300,0.2,A6,120gsm Premium Smooth White Paper,None,Double Sided,,20.76,6,FLY-556-604-569-542-SAVER
6120,300,0.0,A6,170gsm Art Paper Silk Finish,None,Double Sided,,18.05,5,FLY-510-649-513-464-SAVER
2042,300,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Double Sided,,17.33,6,FLY-596-707-472-648-SAVER
4542,300,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Single Sided,,27.44,5,FLY-528-569-603-472-SAVER
2469,300,0.2,Square 105mm x 105mm,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,24.86,7,FLY-609-503-511-559-SAVER
5937,300,0.0,A5,130gsm Art Paper Gloss Finish,None,Single Sided,,23.15,5,FLY-515-610-523-493-SAVER
6414,300,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Single Sided,,19.89,6,FLY-520-556-554-566-SAVER
6325,300,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Single Sided,,16.46,6,FLY-569-513-607-564-SAVER
7086,300,0.0,Square 105mm x 105mm,350gsm Recycled Uncoated,None,Double Sided,,28.88,5,FLY-610-557-699-506-SAVER
410,300,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Double Sided,,18.95,5,FLY-558-606-515-560-SAVER
1661,300,0.2,A3,170gsm Art Paper Gloss Finish,None,Double Sided,,63.18,5,FLY-419-553-522-705-SAVER
2557,300,0.2,A7,300gsm Art Board Coated,None,Single Sided,,16.72,5,FLY-655-517-515-527-SAVER
6446,300,0.2,A7,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,18.86,7,FLY-416-661-469-605-SAVER
1711,300,0.0,A6,350gsm Recycled Uncoated,None,Single Sided,,27.44,5,FLY-508-566-562-601-SAVER
2589,300,0.2,1/3 A4 (DL),350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,29.15,7,FLY-511-753-608-552-SAVER
6291,300,0.0,A5,170gsm Art Paper Silk Finish,None,Double Sided,,28.88,5,FLY-564-574-602-511-SAVER
7053,300,0.0,A6,350gsm Art Board Silk Finish,None,Double Sided,,20.76,5,FLY-562-706-529-476-SAVER
7096,300,0.0,1/3 A4 (DL),350gsm Recycled Uncoated,None,Double Sided,,23.46,5,FLY-620-571-561-469-SAVER
1359,300,0.0,A3,350gsm Art Board Silk Finish,None,Double Sided,,99.28,5,FLY-600-652-559-418-SAVER
247,300,0.0,A7,170gsm Art Paper Silk Finish,None,Double Sided,,15.57,5,FLY-463-599-607-559-SAVER
352,300,0.2,Square 210mm x 210mm,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,68.59,7,FLY-567-499-646-651-SAVER
5861,300,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Double Sided,,27.08,5,FLY-565-515-598-512-SAVER
376,300,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Single Sided,,17.15,5,FLY-647-603-648-602-SAVER
2501,300,0.0,A6,170gsm Art Paper Gloss Finish,None,Single Sided,,17.15,5,FLY-474-708-604-652-SAVER
6380,300,0.0,A4,170gsm Art Paper Gloss Finish,None,Double Sided,,45.12,5,FLY-507-621-528-659-SAVER
1324,300,0.0,A5,130gsm Art Paper Gloss Finish,None,Double Sided,,24.37,5,FLY-606-700-564-563-SAVER
1434,300,0.2,A3,130gsm Art Paper Gloss Finish,None,Double Sided,,45.12,5,FLY-659-662-515-599-SAVER
534,300,0.2,Square 148mm x 148mm,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,46.93,7,FLY-481-654-556-607-SAVER
1722,300,0.0,A5,170gsm Art Paper Silk Finish,None,Single Sided,,27.44,5,FLY-572-515-518-622-SAVER
1600,300,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Double Sided,,20.94,6,FLY-512-552-606-524-SAVER
2533,300,0.2,Square 105mm x 105mm,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,26.17,7,FLY-644-466-557-549-SAVER
6487,300,0.0,A6,130gsm Art Paper Gloss Finish,None,Single Sided,,15.43,5,FLY-561-661-558-561-SAVER
5827,300,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Single Sided,,27.44,6,FLY-506-518-610-467-SAVER
1511,300,0.2,A4,120gsm Premium Smooth White Paper,None,Double Sided,,36.1,6,FLY-535-606-521-515-SAVER
6537,300,0.0,A7,170gsm Art Paper Gloss Finish,None,Single Sided,,14.79,5,FLY-619-694-464-473-SAVER
1469,300,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Double Sided,,31.59,5,FLY-609-508-560-505-SAVER
502,300,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Single Sided,,27.44,5,FLY-610-608-616-563-SAVER
1553,300,0.0,A4,300gsm Art Board Coated,None,Double Sided,,63.18,5,FLY-515-606-707-604-SAVER
5793,300,0.0,A6,130gsm Art Paper Silk Finish,None,Single Sided,,15.43,5,FLY-649-529-558-466-SAVER
7019,300,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Single Sided,,19.72,6,FLY-663-694-473-564-SAVER
1400,300,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Double Sided,,18.05,5,FLY-479-705-617-562-SAVER
6121,400,0.0,A6,170gsm Art Paper Silk Finish,None,Double Sided,,18.95,5,FLY-510-649-513-464-SAVER
1470,400,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Double Sided,,36.1,5,FLY-609-508-560-505-SAVER
1022,400,0.0,A4,170gsm Art Paper Silk Finish,None,Single Sided,,51.44,5,FLY-559-569-613-566-SAVER
185,400,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Single Sided,,34.3,5,FLY-548-462-573-566-SAVER
3656,400,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Single Sided,,34.3,5,FLY-559-699-613-611-SAVER
3086,400,0.2,A7,120gsm Premium Smooth White Paper,None,Double Sided,,18.51,6,FLY-511-520-552-520-SAVER
5405,400,0.2,A6,100gsm Premium Smooth White Paper,None,Single Sided,,15.95,6,FLY-512-546-656-611-SAVER
1056,400,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Single Sided,,26.58,5,FLY-646-566-513-514-SAVER
6447,400,0.2,A7,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,20.58,7,FLY-416-661-469-605-SAVER
2009,400,0.0,A6,130gsm Art Paper Silk Finish,None,Double Sided,,16.7,5,FLY-468-610-464-468-SAVER
3435,400,0.2,A7,100gsm Premium Smooth White Paper,None,Single Sided,,14.06,6,FLY-665-709-560-606-SAVER
3537,400,0.0,Square 105mm x 105mm,350gsm Recycled Uncoated,None,Single Sided,,29.15,5,FLY-649-568-645-610-SAVER
3854,400,0.0,A5,300gsm Art Board Coated,None,Single Sided,,38.58,5,FLY-466-701-515-519-SAVER
6724,400,0.2,A6,120gsm Premium Smooth White Paper,None,Double Sided,,20.99,6,FLY-556-604-569-542-SAVER
5243,400,0.2,A5,100gsm Premium Smooth White Paper,None,Single Sided,,20.58,6,FLY-498-661-556-469-SAVER
5437,400,0.2,A6,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,26.58,7,FLY-515-555-525-572-SAVER
3503,400,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Single Sided,,15.86,5,FLY-512-620-573-470-SAVER
1512,400,0.2,A4,120gsm Premium Smooth White Paper,None,Double Sided,,38.81,6,FLY-535-606-521-515-SAVER
3005,400,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Single Sided,,27.44,5,FLY-430-572-561-610-SAVER
282,400,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Single Sided,,38.58,5,FLY-510-623-603-607-SAVER
919,400,0.0,A5,350gsm Art Board Silk Finish,None,Double Sided,,43.32,5,FLY-658-565-525-469-SAVER
2109,400,0.2,A6,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,27.98,7,FLY-504-553-461-569-SAVER
248,400,0.0,A7,170gsm Art Paper Silk Finish,None,Double Sided,,16.02,5,FLY-463-599-607-559-SAVER
6091,400,0.2,A4,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,90.25,7,FLY-609-611-603-515-SAVER
3957,400,0.2,A7,350gsm Art Board Silk Finish,None,Single Sided,,17.58,5,FLY-473-615-513-661-SAVER
6790,400,0.2,A5,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,53.25,7,FLY-463-601-571-526-SAVER
6381,400,0.0,A4,170gsm Art Paper Gloss Finish,None,Double Sided,,54.15,5,FLY-507-621-528-659-SAVER
5209,400,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Single Sided,,51.44,5,FLY-470-519-612-518-SAVER
951,400,0.2,A5,350gsm Art Board Silk Finish,Both Sides (Gloss),Single Sided,,50.59,7,FLY-665-602-564-603-SAVER
4901,400,0.0,A5,170gsm Art Paper Gloss Finish,None,Double Sided,,30.68,5,FLY-481-569-514-568-SAVER
6758,400,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Double Sided,,19.85,5,FLY-604-645-568-602-SAVER
6415,400,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Single Sided,,20.58,6,FLY-520-556-554-566-SAVER
2077,400,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Double Sided,,16.79,6,FLY-462-558-560-613-SAVER
3045,400,0.2,Square 210mm x 210mm,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,90.25,7,FLY-575-699-596-526-SAVER
3920,400,0.2,1/3 A4 (DL),350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,32.49,7,FLY-616-665-564-598-SAVER
975,400,0.2,A3,170gsm Art Paper Gloss Finish,None,Single Sided,,68.59,5,FLY-466-600-516-467-SAVER
1601,400,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Double Sided,,21.66,6,FLY-512-552-606-524-SAVER
41,400,0.0,A5,130gsm Art Paper Silk Finish,None,Double Sided,,26.17,5,FLY-548-601-610-618-SAVER
1554,400,0.0,A4,300gsm Art Board Coated,None,Double Sided,,72.2,5,FLY-515-606-707-604-SAVER
4935,400,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Single Sided,,68.59,5,FLY-508-612-611-702-SAVER
2043,400,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Double Sided,,18.05,6,FLY-596-707-472-648-SAVER
3888,400,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Single Sided,,18.0,5,FLY-513-562-602-563-SAVER
5175,400,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Double Sided,,16.7,5,FLY-551-516-514-652-SAVER
6155,400,0.0,A5,130gsm Art Paper Silk Finish,None,Single Sided,,24.86,5,FLY-476-519-554-612-SAVER
1958,400,0.2,A7,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,21.66,7,FLY-465-523-655-555-SAVER
1435,400,0.2,A3,130gsm Art Paper Gloss Finish,None,Double Sided,,49.64,5,FLY-659-662-515-599-SAVER
3742,400,0.2,A5,120gsm Premium Smooth White Paper,None,Single Sided,,25.73,6,FLY-559-465-507-463-SAVER
5329,400,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Double Sided,,30.68,5,FLY-505-666-521-419-SAVER
6632,400,0.2,Square 210mm x 210mm,350gsm Art Board Silk Finish,Both Sides (Matt),Single Sided,,85.74,7,FLY-657-521-619-559-SAVER
3365,400,0.0,A4,170gsm Art Paper Gloss Finish,None,Single Sided,,51.44,5,FLY-460-464-476-563-SAVER
1835,400,0.0,A5,350gsm Art Board Silk Finish,None,Single Sided,,41.15,5,FLY-567-509-615-698-SAVER
3616,400,0.0,A7,170gsm Art Paper Gloss Finish,None,Double Sided,,16.02,5,FLY-510-660-562-561-SAVER
1231,400,0.0,A6,130gsm Art Paper Gloss Finish,None,Double Sided,,16.7,5,FLY-500-562-558-563-SAVER
1712,400,0.0,A6,350gsm Recycled Uncoated,None,Single Sided,,29.15,5,FLY-508-566-562-601-SAVER
6244,400,0.2,Square 148mm x 148mm,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,53.25,7,FLY-652-610-569-605-SAVER
1801,400,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Double Sided,,54.15,5,FLY-506-603-615-609-SAVER
5082,400,0.0,A6,170gsm Art Paper Gloss Finish,None,Double Sided,,18.95,5,FLY-466-563-520-505-SAVER
3275,400,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Double Sided,,22.56,6,FLY-658-517-526-603-SAVER
5013,400,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Single Sided,,17.15,5,FLY-657-602-552-650-SAVER
6599,400,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Double Sided,,26.17,5,FLY-513-607-622-594-SAVER
1325,400,0.0,A5,130gsm Art Paper Gloss Finish,None,Double Sided,,26.17,5,FLY-606-700-564-563-SAVER
1266,400,0.2,A3,300gsm Art Board Coated,None,Single Sided,,94.32,5,FLY-699-516-565-577-SAVER
5295,400,0.2,A3,170gsm Art Paper Silk Finish,None,Single Sided,,68.59,5,FLY-464-561-425-544-SAVER
3691,400,0.2,A3,100gsm Premium Smooth White Paper,None,Double Sided,,57.76,6,FLY-653-525-608-523-SAVER
1767,400,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Double Sided,,30.68,5,FLY-521-560-563-701-SAVER
6538,400,0.0,A7,170gsm Art Paper Gloss Finish,None,Single Sided,,15.22,5,FLY-619-694-464-473-SAVER
3331,400,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Single Sided,,25.73,6,FLY-611-506-603-654-SAVER
3307,400,0.2,A5,350gsm Art Board Silk Finish,Both Sides (Gloss),Double Sided,,53.25,7,FLY-552-657-560-510-SAVER
1290,400,0.0,A4,130gsm Art Paper Gloss Finish,None,Double Sided,,36.1,5,FLY-527-519-549-523-SAVER
5048,400,0.0,A4,130gsm Art Paper Silk Finish,None,Single Sided,,34.3,5,FLY-699-606-565-557-SAVER
1756,400,0.0,Square 148mm x 148mm,350gsm Recycled Uncoated,None,Double Sided,,39.71,5,FLY-562-514-461-463-SAVER
1723,400,0.0,A5,170gsm Art Paper Silk Finish,None,Single Sided,,29.15,5,FLY-572-515-518-622-SAVER
5284,400,0.0,A6,350gsm Recycled Uncoated,None,Double Sided,,30.68,5,FLY-563-657-517-649-SAVER
3120,400,0.2,A3,100gsm Premium Smooth White Paper,None,Single Sided,,54.87,6,FLY-554-663-652-568-SAVER
3217,400,0.0,A4,130gsm Art Paper Gloss Finish,None,Single Sided,,34.3,5,FLY-601-697-615-463-SAVER
1360,400,0.0,A3,350gsm Art Board Silk Finish,None,Double Sided,,108.3,5,FLY-600-652-559-418-SAVER
6690,400,0.0,A4,300gsm Art Board Coated,None,Single Sided,,68.59,5,FLY-550-608-599-516-SAVER
3548,400,0.0,A5,170gsm Art Paper Gloss Finish,None,Single Sided,,29.15,5,FLY-515-526-479-512-SAVER
1105,400,0.2,A6,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,27.98,7,FLY-519-522-603-512-SAVER
75,400,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Double Sided,,38.81,6,FLY-516-600-653-599-SAVER
4969,400,0.0,A4,170gsm Art Paper Silk Finish,None,Double Sided,,54.15,5,FLY-529-515-554-610-SAVER
6268,400,0.2,A3,300gsm Art Board Coated,None,Double Sided,,99.28,5,FLY-612-568-659-556-SAVER
5116,400,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Single Sided,,24.01,5,FLY-698-715-508-600-SAVER
3152,400,0.2,A3,350gsm Art Board Silk Finish,Both Sides (Matt),Double Sided,,139.89,7,FLY-558-613-513-427-SAVER
