,Quantity,Tax,Size,Paper Type,Lamination,Sides Printed,Price,Turnaround,SKU
3154,200,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Single Sided,22.56,3,FLY-610-608-616-563-STANDARD
3155,200,0.2,A7,100gsm Premium Smooth White Paper,None,Double Sided,14.82,4,FLY-519-612-554-521-STANDARD
3156,200,0.0,Square 148mm x 148mm,350gsm Recycled Uncoated,None,Double Sided,34.2,3,FLY-562-514-461-463-STANDARD
3157,200,0.0,A7,130gsm Art Paper Silk Finish,None,Single Sided,13.99,3,FLY-659-703-572-557-STANDARD
3158,200,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Single Sided,22.56,3,FLY-430-572-561-610-STANDARD
3159,200,0.0,A5,350gsm Recycled Uncoated,None,Double Sided,34.2,3,FLY-558-611-509-468-STANDARD
3160,200,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Single Sided,19.85,3,FLY-614-656-453-557-STANDARD
3161,200,0.0,A6,130gsm Art Paper Gloss Finish,None,Single Sided,15.57,3,FLY-561-661-558-561-STANDARD
3162,200,0.0,A4,130gsm Art Paper Gloss Finish,None,Double Sided,25.65,3,FLY-527-519-549-523-STANDARD
3163,200,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Single Sided,27.08,3,FLY-506-554-607-507-STANDARD
3164,200,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Single Sided,16.61,4,FLY-569-513-607-564-STANDARD
3165,200,0.2,A7,120gsm Premium Smooth White Paper,None,Single Sided,17.6,4,FLY-546-601-601-555-STANDARD
3166,200,0.2,A7,350gsm Art Board Silk Finish,None,Single Sided,16.24,3,FLY-473-615-513-661-STANDARD
3167,200,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Double Sided,66.5,3,FLY-559-497-514-462-STANDARD
3168,200,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Single Sided,24.37,3,FLY-559-699-613-611-STANDARD
3169,200,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Double Sided,23.75,4,FLY-567-666-644-514-STANDARD
3170,200,0.2,A6,100gsm Premium Smooth White Paper,None,Double Sided,16.72,4,FLY-696-612-513-616-STANDARD
3171,200,0.0,A5,130gsm Art Paper Gloss Finish,None,Double Sided,20.9,3,FLY-606-700-564-563-STANDARD
3172,200,0.0,A5,300gsm Art Board Coated,None,Single Sided,29.78,3,FLY-466-701-515-519-STANDARD
3173,200,0.0,A6,170gsm Art Paper Gloss Finish,None,Double Sided,17.1,3,FLY-466-563-520-505-STANDARD
3174,200,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Single Sided,18.05,3,FLY-543-472-525-562-STANDARD
3175,200,0.0,A7,170gsm Art Paper Gloss Finish,None,Single Sided,14.9,3,FLY-619-694-464-473-STANDARD
3176,200,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Double Sided,20.9,3,FLY-519-505-603-518-STANDARD
3177,200,0.0,A3,350gsm Art Board Silk Finish,None,Double Sided,66.5,3,FLY-600-652-559-418-STANDARD
3178,200,0.2,A4,100gsm Premium Smooth White Paper,None,Single Sided,26.71,4,FLY-520-565-521-515-STANDARD
3179,200,0.0,A7,170gsm Art Paper Gloss Finish,None,Double Sided,15.68,3,FLY-510-660-562-561-STANDARD
3180,200,0.2,A5,100gsm Premium Smooth White Paper,None,Double Sided,19.0,4,FLY-605-653-555-522-STANDARD
3181,200,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Single Sided,19.85,3,FLY-698-715-508-600-STANDARD
3182,200,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Double Sided,20.9,3,FLY-405-508-523-603-STANDARD
3183,200,0.0,A7,350gsm Recycled Uncoated,None,Single Sided,20.76,3,FLY-460-510-563-650-STANDARD
3184,200,0.2,A3,100gsm Premium Smooth White Paper,None,Double Sided,49.4,4,FLY-653-525-608-523-STANDARD
3185,200,0.0,A3,350gsm Art Board Silk Finish,None,Single Sided,63.18,3,FLY-514-561-525-612-STANDARD
3186,200,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Double Sided,20.9,3,FLY-513-607-622-594-STANDARD
3187,200,0.2,A3,170gsm Art Paper Silk Finish,None,Double Sided,47.5,3,FLY-459-460-602-517-STANDARD
3188,200,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Double Sided,17.58,3,FLY-519-612-566-654-STANDARD
3189,200,0.0,A5,350gsm Recycled Uncoated,None,Single Sided,32.49,3,FLY-565-606-600-651-STANDARD
3190,200,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Single Sided,33.39,4,FLY-601-607-609-608-STANDARD
3191,200,0.2,A3,130gsm Art Paper Silk Finish,None,Single Sided,36.1,3,FLY-458-559-606-423-STANDARD
3192,200,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Single Sided,31.59,3,FLY-610-562-605-516-STANDARD
3193,200,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Double Sided,33.25,3,FLY-608-511-549-465-STANDARD
3194,200,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Single Sided,16.7,3,FLY-657-602-552-650-STANDARD
3195,200,0.0,Square 148mm x 148mm,350gsm Recycled Uncoated,None,Single Sided,32.49,3,FLY-608-603-467-564-STANDARD
3196,200,0.2,A3,120gsm Premium Smooth White Paper,None,Double Sided,61.75,4,FLY-462-603-607-656-STANDARD
3197,200,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Double Sided,28.5,3,FLY-572-609-553-554-STANDARD
3198,200,0.0,A6,170gsm Art Paper Silk Finish,None,Single Sided,16.24,3,FLY-515-565-509-421-STANDARD
3199,200,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Double Sided,17.1,3,FLY-479-705-617-562-STANDARD
3200,200,0.0,A7,170gsm Art Paper Silk Finish,None,Single Sided,14.9,3,FLY-553-613-506-657-STANDARD
3201,200,0.2,A7,350gsm Art Board Silk Finish,None,Double Sided,17.1,3,FLY-555-651-469-510-STANDARD
3202,200,0.2,A5,120gsm Premium Smooth White Paper,None,Single Sided,22.56,4,FLY-559-465-507-463-STANDARD
3203,200,0.0,A4,300gsm Art Board Coated,None,Single Sided,36.1,3,FLY-550-608-599-516-STANDARD
3204,200,0.0,A5,350gsm Art Board Silk Finish,None,Double Sided,33.25,3,FLY-658-565-525-469-STANDARD
3205,200,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Double Sided,19.0,3,FLY-509-515-644-514-STANDARD
3206,200,0.0,A4,350gsm Art Board Silk Finish,None,Double Sided,66.5,3,FLY-475-700-701-515-STANDARD
3207,200,0.0,A4,130gsm Art Paper Silk Finish,None,Single Sided,24.37,3,FLY-699-606-565-557-STANDARD
3208,200,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Double Sided,35.15,4,FLY-516-600-653-599-STANDARD
3209,200,0.2,A3,300gsm Art Board Coated,None,Single Sided,63.18,3,FLY-699-516-565-577-STANDARD
3210,200,0.0,A7,350gsm Recycled Uncoated,None,Double Sided,21.85,3,FLY-520-614-516-651-STANDARD
3211,200,0.0,A4,170gsm Art Paper Silk Finish,None,Double Sided,28.5,3,FLY-529-515-554-610-STANDARD
3212,200,0.0,A6,130gsm Art Paper Gloss Finish,None,Double Sided,16.39,3,FLY-500-562-558-563-STANDARD
3213,200,0.2,A3,130gsm Art Paper Silk Finish,None,Double Sided,38.0,3,FLY-697-609-600-557-STANDARD
3214,200,0.0,A4,350gsm Art Board Silk Finish,None,Single Sided,63.18,3,FLY-601-547-654-469-STANDARD
3215,200,0.2,A4,120gsm Premium Smooth White Paper,None,Double Sided,35.15,4,FLY-535-606-521-515-STANDARD
3216,200,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Single Sided,18.05,4,FLY-520-556-554-566-STANDARD
3217,200,0.2,A7,100gsm Premium Smooth White Paper,None,Single Sided,14.08,4,FLY-665-709-560-606-STANDARD
3218,200,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Double Sided,23.75,3,FLY-565-515-598-512-STANDARD
3219,200,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Single Sided,17.15,3,FLY-651-559-556-596-STANDARD
3220,200,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Single Sided,63.18,3,FLY-463-599-525-650-STANDARD
3221,200,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Single Sided,16.24,3,FLY-513-562-602-563-STANDARD
3222,200,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Single Sided,27.08,3,FLY-470-519-612-518-STANDARD
3223,200,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Double Sided,16.39,3,FLY-427-575-563-517-STANDARD
3224,200,0.0,A5,300gsm Art Board Coated,None,Double Sided,31.35,3,FLY-565-564-512-569-STANDARD
3225,200,0.2,A3,170gsm Art Paper Gloss Finish,None,Single Sided,45.12,3,FLY-466-600-516-467-STANDARD
3226,200,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Single Sided,20.76,4,FLY-554-615-567-604-STANDARD
3227,200,0.0,A6,170gsm Art Paper Gloss Finish,None,Single Sided,16.24,3,FLY-474-708-604-652-STANDARD
3228,200,0.0,A4,170gsm Art Paper Gloss Finish,None,Double Sided,28.5,3,FLY-507-621-528-659-STANDARD
3229,200,0.0,A7,130gsm Art Paper Gloss Finish,None,Single Sided,13.99,3,FLY-662-658-660-553-STANDARD
3230,200,0.0,A4,300gsm Art Board Coated,None,Double Sided,38.0,3,FLY-515-606-707-604-STANDARD
3231,200,0.0,Square 210mm x 210mm,350gsm Recycled Uncoated,None,Double Sided,50.35,3,FLY-652-540-557-656-STANDARD
3232,200,0.2,A5,100gsm Premium Smooth White Paper,None,Single Sided,18.05,4,FLY-498-661-556-469-STANDARD
3233,200,0.0,A5,130gsm Art Paper Gloss Finish,None,Single Sided,19.85,3,FLY-515-610-523-493-STANDARD
3234,200,0.0,A4,170gsm Art Paper Silk Finish,None,Single Sided,27.08,3,FLY-559-569-613-566-STANDARD
3235,200,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Single Sided,36.1,3,FLY-508-612-611-702-STANDARD
3236,200,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Single Sided,19.85,3,FLY-561-556-555-699-STANDARD
3237,200,0.0,A3,350gsm Recycled Uncoated,None,Double Sided,96.04,3,FLY-513-549-508-562-STANDARD
3238,200,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Single Sided,15.57,3,FLY-563-655-515-563-STANDARD
3239,200,0.0,A5,170gsm Art Paper Gloss Finish,None,Double Sided,23.75,3,FLY-481-569-514-568-STANDARD
3240,200,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Double Sided,31.35,3,FLY-615-560-513-413-STANDARD
3241,200,0.2,A4,120gsm Premium Smooth White Paper,None,Single Sided,33.39,4,FLY-606-563-558-465-STANDARD
3242,200,0.2,A3,120gsm Premium Smooth White Paper,None,Single Sided,58.66,4,FLY-689-461-464-565-STANDARD
3243,200,0.0,A5,170gsm Art Paper Gloss Finish,None,Single Sided,22.56,3,FLY-515-526-479-512-STANDARD
3244,200,0.0,1/3 A4 (DL),350gsm Recycled Uncoated,None,Single Sided,28.88,3,FLY-645-614-556-656-STANDARD
3245,200,0.2,A3,130gsm Art Paper Gloss Finish,None,Double Sided,38.0,3,FLY-659-662-515-599-STANDARD
3246,200,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Double Sided,18.05,3,FLY-604-645-568-602-STANDARD
3247,200,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Single Sided,15.57,3,FLY-512-620-573-470-STANDARD
3248,200,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Single Sided,19.85,3,FLY-646-566-513-514-STANDARD
3249,200,0.0,A4,130gsm Art Paper Silk Finish,None,Double Sided,25.65,3,FLY-611-505-479-573-STANDARD
3250,200,0.0,A6,300gsm Art Board Coated,None,Double Sided,20.9,3,FLY-616-510-520-657-STANDARD
3251,200,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Double Sided,25.65,3,FLY-609-508-560-505-STANDARD
3252,200,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Double Sided,16.39,3,FLY-551-516-514-652-STANDARD
3253,200,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Single Sided,29.78,3,FLY-510-623-603-607-STANDARD
3254,200,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Double Sided,19.0,4,FLY-512-552-606-524-STANDARD
3255,200,0.0,A7,130gsm Art Paper Silk Finish,None,Double Sided,14.72,3,FLY-609-553-609-462-STANDARD
3256,200,0.2,A3,130gsm Art Paper Gloss Finish,None,Single Sided,36.1,3,FLY-702-614-473-603-STANDARD
3257,200,0.2,A6,120gsm Premium Smooth White Paper,None,Double Sided,20.9,4,FLY-556-604-569-542-STANDARD
3258,200,0.0,Square 105mm x 105mm,350gsm Recycled Uncoated,None,Single Sided,25.27,3,FLY-649-568-645-610-STANDARD
3259,200,0.0,A4,350gsm Recycled Uncoated,None,Single Sided,47.83,3,FLY-569-562-466-614-STANDARD
3260,250,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Double Sided,17.1,4,FLY-462-558-560-613-STANDARD
3261,250,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Single Sided,18.05,3,FLY-651-559-556-596-STANDARD
3262,250,0.0,A5,130gsm Art Paper Gloss Finish,None,Single Sided,22.56,3,FLY-515-610-523-493-STANDARD
3263,250,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Single Sided,21.21,4,FLY-554-615-567-604-STANDARD
3264,250,0.2,A4,100gsm Premium Smooth White Paper,None,Double Sided,28.88,4,FLY-561-511-476-552-STANDARD
3265,250,0.2,A7,120gsm Premium Smooth White Paper,None,Single Sided,18.05,4,FLY-546-601-601-555-STANDARD
3266,250,0.0,A6,130gsm Art Paper Silk Finish,None,Single Sided,15.8,3,FLY-649-529-558-466-STANDARD
3267,250,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Double Sided,18.05,3,FLY-519-612-566-654-STANDARD
3268,250,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Double Sided,21.38,4,FLY-611-551-613-514-STANDARD
3269,250,0.2,A3,120gsm Premium Smooth White Paper,None,Single Sided,63.18,4,FLY-689-461-464-565-STANDARD
3270,250,0.2,A4,120gsm Premium Smooth White Paper,None,Single Sided,34.3,4,FLY-606-563-558-465-STANDARD
3271,250,0.0,A7,130gsm Art Paper Silk Finish,None,Double Sided,14.96,3,FLY-609-553-609-462-STANDARD
3272,250,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Single Sided,16.24,4,FLY-704-461-567-565-STANDARD
3273,250,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Single Sided,27.44,4,FLY-506-518-610-467-STANDARD
3274,250,0.2,A5,120gsm Premium Smooth White Paper,None,Double Sided,25.65,4,FLY-563-563-578-564-STANDARD
3275,250,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Single Sided,18.05,3,FLY-645-577-696-648-STANDARD
3276,250,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Double Sided,16.62,3,FLY-427-575-563-517-STANDARD
3277,250,0.0,A6,170gsm Art Paper Gloss Finish,None,Single Sided,17.15,3,FLY-474-708-604-652-STANDARD
3278,250,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Single Sided,22.56,3,FLY-561-556-555-699-STANDARD
3279,250,0.2,A7,300gsm Art Board Coated,None,Double Sided,18.05,3,FLY-461-565-472-656-STANDARD
3280,250,0.0,A4,350gsm Recycled Uncoated,None,Single Sided,58.66,3,FLY-569-562-466-614-STANDARD
3281,250,0.0,A7,350gsm Recycled Uncoated,None,Single Sided,21.66,3,FLY-460-510-563-650-STANDARD
3282,250,0.2,A7,300gsm Art Board Coated,None,Single Sided,17.15,3,FLY-655-517-515-527-STANDARD
3283,250,0.2,A7,450gsm Art Board Silk Finish,None,Single Sided,17.15,3,FLY-608-704-510-564-STANDARD
3284,250,0.0,Square 148mm x 148mm,350gsm Recycled Uncoated,None,Single Sided,37.9,3,FLY-608-603-467-564-STANDARD
3285,250,0.0,Square 148mm x 148mm,450gsm Art Board Silk Finish,None,Single Sided,37.9,3,FLY-564-657-573-525-STANDARD
3286,250,0.2,A3,120gsm Premium Smooth White Paper,None,Double Sided,66.5,4,FLY-462-603-607-656-STANDARD
3287,250,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Double Sided,36.1,4,FLY-516-600-653-599-STANDARD
3288,250,0.0,A7,170gsm Art Paper Silk Finish,None,Single Sided,15.34,3,FLY-553-613-506-657-STANDARD
3289,250,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Double Sided,19.95,3,FLY-509-515-644-514-STANDARD
3290,250,0.0,A3,350gsm Recycled Uncoated,None,Single Sided,104.11,3,FLY-560-656-562-519-STANDARD
3291,250,0.2,A3,170gsm Art Paper Silk Finish,None,Double Sided,57.0,3,FLY-459-460-602-517-STANDARD
3292,250,0.0,A7,350gsm Recycled Uncoated,None,Double Sided,22.8,3,FLY-520-614-516-651-STANDARD
3293,250,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Double Sided,76.0,3,FLY-559-497-514-462-STANDARD
3294,250,0.0,A6,450gsm Art Board Silk Finish,None,Single Sided,22.56,3,FLY-569-565-651-515-STANDARD
3295,250,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Single Sided,24.37,3,FLY-430-572-561-610-STANDARD
3296,250,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Single Sided,18.95,3,FLY-543-472-525-562-STANDARD
3297,250,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Double Sided,25.65,3,FLY-565-515-598-512-STANDARD
3298,250,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Double Sided,25.65,4,FLY-567-666-644-514-STANDARD
3299,250,0.0,A6,170gsm Art Paper Silk Finish,None,Double Sided,18.05,3,FLY-510-649-513-464-STANDARD
3300,250,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Single Sided,17.15,3,FLY-513-562-602-563-STANDARD
3301,250,0.0,A4,170gsm Art Paper Silk Finish,None,Single Sided,36.1,3,FLY-559-569-613-566-STANDARD
3302,250,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Single Sided,33.39,3,FLY-510-623-603-607-STANDARD
3303,250,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Single Sided,49.64,3,FLY-508-612-611-702-STANDARD
3304,250,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Double Sided,19.0,3,FLY-604-645-568-602-STANDARD
3305,250,0.2,A3,170gsm Art Paper Gloss Finish,None,Single Sided,54.15,3,FLY-466-600-516-467-STANDARD
3306,250,0.0,A5,170gsm Art Paper Gloss Finish,None,Double Sided,28.5,3,FLY-481-569-514-568-STANDARD
3307,250,0.2,A7,350gsm Art Board Silk Finish,None,Single Sided,17.15,3,FLY-473-615-513-661-STANDARD
3308,250,0.0,A5,350gsm Art Board Silk Finish,None,Double Sided,36.1,3,FLY-658-565-525-469-STANDARD
3309,250,0.2,A3,130gsm Art Paper Silk Finish,None,Single Sided,40.61,3,FLY-458-559-606-423-STANDARD
3310,250,0.0,A4,350gsm Art Board Silk Finish,None,Single Sided,72.2,3,FLY-601-547-654-469-STANDARD
3311,250,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Single Sided,34.3,4,FLY-601-607-609-608-STANDARD
3312,250,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Single Sided,34.3,3,FLY-610-562-605-516-STANDARD
3313,250,0.2,A7,350gsm Art Board Silk Finish,None,Double Sided,18.05,3,FLY-555-651-469-510-STANDARD
3314,250,0.0,A6,170gsm Art Paper Silk Finish,None,Single Sided,17.15,3,FLY-515-565-509-421-STANDARD
3315,250,0.0,A4,350gsm Art Board Silk Finish,None,Double Sided,76.0,3,FLY-475-700-701-515-STANDARD
3316,250,0.2,A6,120gsm Premium Smooth White Paper,None,Double Sided,21.38,4,FLY-556-604-569-542-STANDARD
3317,250,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Single Sided,23.46,3,FLY-646-566-513-514-STANDARD
3318,250,0.0,A4,130gsm Art Paper Silk Finish,None,Double Sided,28.5,3,FLY-611-505-479-573-STANDARD
3319,250,0.0,A5,300gsm Art Board Coated,None,Single Sided,33.39,3,FLY-466-701-515-519-STANDARD
3320,250,0.0,A4,130gsm Art Paper Gloss Finish,None,Double Sided,28.5,3,FLY-527-519-549-523-STANDARD
3321,250,0.2,A3,100gsm Premium Smooth White Paper,None,Double Sided,53.2,4,FLY-653-525-608-523-STANDARD
3322,250,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Double Sided,28.5,3,FLY-518-560-458-516-STANDARD
3323,250,0.0,A4,130gsm Art Paper Silk Finish,None,Single Sided,27.08,3,FLY-699-606-565-557-STANDARD
3324,250,0.2,A3,300gsm Art Board Coated,None,Single Sided,72.2,3,FLY-699-516-565-577-STANDARD
3325,250,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Double Sided,23.75,3,FLY-513-607-622-594-STANDARD
3326,250,0.0,A6,130gsm Art Paper Gloss Finish,None,Double Sided,16.62,3,FLY-500-562-558-563-STANDARD
3327,250,0.2,A5,120gsm Premium Smooth White Paper,None,Single Sided,24.37,4,FLY-559-465-507-463-STANDARD
3328,250,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Single Sided,17.15,3,FLY-657-602-552-650-STANDARD
3329,250,0.0,A3,350gsm Art Board Silk Finish,None,Single Sided,74.01,3,FLY-514-561-525-612-STANDARD
3330,250,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Double Sided,36.1,3,FLY-608-511-549-465-STANDARD
3331,250,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Single Sided,22.56,3,FLY-614-656-453-557-STANDARD
3332,250,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Double Sided,17.86,4,FLY-596-707-472-648-STANDARD
3333,250,0.0,A5,350gsm Recycled Uncoated,None,Single Sided,37.9,3,FLY-565-606-600-651-STANDARD
3334,250,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Double Sided,38.0,3,FLY-572-609-553-554-STANDARD
3335,250,0.0,A4,170gsm Art Paper Silk Finish,None,Double Sided,38.0,3,FLY-529-515-554-610-STANDARD
3336,250,0.0,A4,300gsm Art Board Coated,None,Single Sided,49.64,3,FLY-550-608-599-516-STANDARD
3337,250,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Single Sided,36.1,3,FLY-506-554-607-507-STANDARD
3338,250,0.2,A6,100gsm Premium Smooth White Paper,None,Double Sided,17.1,4,FLY-696-612-513-616-STANDARD
3339,250,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Double Sided,22.8,3,FLY-519-505-603-518-STANDARD
3340,250,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Single Sided,20.31,4,FLY-663-694-473-564-STANDARD
3341,250,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Single Sided,27.08,3,FLY-610-608-616-563-STANDARD
3342,250,0.0,Square 210mm x 210mm,350gsm Recycled Uncoated,None,Single Sided,58.66,3,FLY-468-460-461-614-STANDARD
3343,250,0.0,A6,350gsm Art Board Silk Finish,None,Double Sided,19.95,3,FLY-562-706-529-476-STANDARD
3344,250,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Double Sided,28.88,4,FLY-464-616-515-520-STANDARD
3345,250,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Double Sided,18.05,3,FLY-693-514-565-564-STANDARD
3346,250,0.0,Square 105mm x 105mm,350gsm Recycled Uncoated,None,Double Sided,28.5,3,FLY-610-557-699-506-STANDARD
3347,250,0.2,A7,100gsm Premium Smooth White Paper,None,Double Sided,15.2,4,FLY-519-612-554-521-STANDARD
3348,250,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Single Sided,17.15,3,FLY-647-603-648-602-STANDARD
3349,250,0.0,A6,350gsm Art Board Silk Finish,None,Single Sided,18.95,3,FLY-605-600-601-606-STANDARD
3350,250,0.0,1/3 A4 (DL),350gsm Recycled Uncoated,None,Double Sided,33.25,3,FLY-620-571-561-469-STANDARD
3351,250,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Double Sided,24.7,3,FLY-520-756-701-608-STANDARD
3352,250,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Single Sided,27.08,3,FLY-528-569-603-472-STANDARD
3353,250,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Double Sided,19.0,3,FLY-558-606-515-560-STANDARD
