,Quantity,Tax,Size,Paper Type,Lamination,Sides Printed,Turnaround,PriceStandard,Production Days Standard,Standard Sku
1087,250,0.0,A4,170gsm Art Paper Gloss Finish,None,Single Sided,,36.1,3,FLY-460-464-476-563-STANDARD
1089,250,0.0,A5,170gsm Art Paper Silk Finish,None,Double Sided,,28.5,3,FLY-564-574-602-511-STANDARD
1090,250,0.0,A6,350gsm Recycled Uncoated,None,Double Sided,,28.5,3,FLY-563-657-517-649-STANDARD
1091,250,0.2,A3,170gsm Art Paper Gloss Finish,None,Double Sided,,57.0,3,FLY-419-553-522-705-STANDARD
1092,250,0.2,A3,170gsm Art Paper Silk Finish,None,Single Sided,,54.15,3,FLY-464-561-425-544-STANDARD
1093,250,0.0,A5,130gsm Art Paper Gloss Finish,None,Double Sided,,23.75,3,FLY-606-700-564-563-STANDARD
1094,250,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Single Sided,,16.97,4,FLY-569-513-607-564-STANDARD
1095,250,0.0,Square 105mm x 105mm,450gsm Art Board Silk Finish,None,Double Sided,,23.75,3,FLY-507-564-557-478-STANDARD
1097,250,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Double Sided,,20.52,4,FLY-512-552-606-524-STANDARD
1098,250,0.0,A7,170gsm Art Paper Silk Finish,None,Double Sided,,16.15,3,FLY-463-599-607-559-STANDARD
1099,250,0.2,A7,100gsm Premium Smooth White Paper,None,Single Sided,,14.44,4,FLY-665-709-560-606-STANDARD
1101,250,0.2,A5,100gsm Premium Smooth White Paper,None,Single Sided,,19.49,4,FLY-498-661-556-469-STANDARD
1103,250,0.0,A4,300gsm Art Board Coated,None,Double Sided,,52.25,3,FLY-515-606-707-604-STANDARD
1104,250,0.0,Square 148mm x 148mm,450gsm Art Board Silk Finish,None,Double Sided,,39.9,3,FLY-655-551-658-522-STANDARD
1105,250,0.0,A4,170gsm Art Paper Gloss Finish,None,Double Sided,,38.0,3,FLY-507-621-528-659-STANDARD
1106,250,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Double Sided,,28.5,3,FLY-521-560-563-701-STANDARD
1107,250,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Double Sided,,38.0,3,FLY-506-603-615-609-STANDARD
1108,250,0.2,A7,120gsm Premium Smooth White Paper,None,Double Sided,,19.0,4,FLY-511-520-552-520-STANDARD
1109,250,0.2,A6,100gsm Premium Smooth White Paper,None,Single Sided,,16.24,4,FLY-512-546-656-611-STANDARD
1110,250,0.0,A6,130gsm Art Paper Silk Finish,None,Double Sided,,16.62,3,FLY-468-610-464-468-STANDARD
1111,250,0.0,A5,130gsm Art Paper Silk Finish,None,Single Sided,,22.56,3,FLY-476-519-554-612-STANDARD
1112,250,0.0,Square 105mm x 105mm,450gsm Art Board Silk Finish,None,Single Sided,,22.56,3,FLY-554-524-511-559-STANDARD
1113,250,0.2,A3,100gsm Premium Smooth White Paper,None,Single Sided,,50.54,4,FLY-554-663-652-568-STANDARD
1115,250,0.0,A5,130gsm Art Paper Silk Finish,None,Double Sided,,23.75,3,FLY-548-601-610-618-STANDARD
1117,250,0.0,A7,130gsm Art Paper Silk Finish,None,Single Sided,,14.21,3,FLY-659-703-572-557-STANDARD
1119,250,0.0,A6,300gsm Art Board Coated,None,Single Sided,,21.66,3,FLY-525-602-433-476-STANDARD
1120,250,0.0,Square 210mm x 210mm,450gsm Art Board Silk Finish,None,Double Sided,,61.75,3,FLY-503-564-517-557-STANDARD
1122,250,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Single Sided,,27.08,3,FLY-548-462-573-566-STANDARD
1123,250,0.2,A6,120gsm Premium Smooth White Paper,None,Single Sided,,20.31,4,FLY-520-699-614-508-STANDARD
1125,250,0.0,A4,130gsm Art Paper Gloss Finish,None,Single Sided,,27.08,3,FLY-601-697-615-463-STANDARD
1126,250,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Double Sided,,28.5,3,FLY-505-666-521-419-STANDARD
1127,250,0.0,A5,350gsm Art Board Silk Finish,None,Single Sided,,34.3,3,FLY-567-509-615-698-STANDARD
1129,250,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Double Sided,,22.32,4,FLY-658-517-526-603-STANDARD
1130,250,0.0,A7,130gsm Art Paper Gloss Finish,None,Double Sided,,14.96,3,FLY-661-510-586-608-STANDARD
1132,250,0.0,A4,350gsm Recycled Uncoated,None,Double Sided,,61.75,3,FLY-651-559-558-560-STANDARD
1135,250,0.0,A3,350gsm Art Board Silk Finish,None,Double Sided,,77.9,3,FLY-600-652-559-418-STANDARD
1136,250,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Double Sided,,16.62,3,FLY-551-516-514-652-STANDARD
1138,250,0.0,A7,170gsm Art Paper Gloss Finish,None,Double Sided,,16.15,3,FLY-510-660-562-561-STANDARD
1140,250,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Single Sided,,15.8,3,FLY-512-620-573-470-STANDARD
1141,250,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Single Sided,,21.66,3,FLY-698-715-508-600-STANDARD
1142,250,0.0,Square 105mm x 105mm,350gsm Recycled Uncoated,None,Single Sided,,27.08,3,FLY-649-568-645-610-STANDARD
1143,250,0.2,A3,130gsm Art Paper Gloss Finish,None,Double Sided,,42.75,3,FLY-659-662-515-599-STANDARD
1144,250,0.0,A5,170gsm Art Paper Gloss Finish,None,Single Sided,,27.08,3,FLY-515-526-479-512-STANDARD
1146,250,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Double Sided,,18.05,3,FLY-479-705-617-562-STANDARD
1147,250,0.2,A3,130gsm Art Paper Silk Finish,None,Double Sided,,42.75,3,FLY-697-609-600-557-STANDARD
1148,250,0.0,A6,130gsm Art Paper Gloss Finish,None,Single Sided,,15.8,3,FLY-561-661-558-561-STANDARD
1150,250,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Double Sided,,28.5,3,FLY-609-508-560-505-STANDARD
1151,250,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Single Sided,,19.49,4,FLY-520-556-554-566-STANDARD
1152,250,0.0,A7,170gsm Art Paper Gloss Finish,None,Single Sided,,15.34,3,FLY-619-694-464-473-STANDARD
1153,250,0.2,A4,120gsm Premium Smooth White Paper,None,Double Sided,,36.1,4,FLY-535-606-521-515-STANDARD
1154,250,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Single Sided,,36.1,3,FLY-470-519-612-518-STANDARD
1155,300,0.2,A5,120gsm Premium Smooth White Paper,None,Single Sided,,26.17,4,FLY-559-465-507-463-STANDARD
1156,300,0.2,A5,120gsm Premium Smooth White Paper,None,Double Sided,,27.55,4,FLY-563-563-578-564-STANDARD
1157,300,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Single Sided,,31.59,3,FLY-559-699-613-611-STANDARD
1159,300,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Single Sided,,17.6,3,FLY-453-522-524-458-STANDARD
1160,300,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Single Sided,,17.6,3,FLY-657-602-552-650-STANDARD
1161,300,0.0,A4,130gsm Art Paper Gloss Finish,None,Single Sided,,31.59,3,FLY-601-697-615-463-STANDARD
1162,300,0.2,A3,100gsm Premium Smooth White Paper,None,Single Sided,,54.15,4,FLY-554-663-652-568-STANDARD
1163,300,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Single Sided,,23.46,3,FLY-698-715-508-600-STANDARD
1165,300,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Single Sided,,27.08,3,FLY-430-572-561-610-STANDARD
1166,300,0.0,A4,350gsm Recycled Uncoated,None,Single Sided,,63.18,3,FLY-569-562-466-614-STANDARD
1167,300,0.2,A6,100gsm Premium Smooth White Paper,None,Single Sided,,16.61,4,FLY-512-546-656-611-STANDARD
1168,300,0.2,A7,120gsm Premium Smooth White Paper,None,Double Sided,,19.24,4,FLY-511-520-552-520-STANDARD
1169,300,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Double Sided,,27.08,3,FLY-520-756-701-608-STANDARD
1170,300,0.2,A3,130gsm Art Paper Silk Finish,None,Double Sided,,47.5,3,FLY-697-609-600-557-STANDARD
1171,300,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Double Sided,,30.4,3,FLY-505-666-521-419-STANDARD
1172,300,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Double Sided,,39.9,3,FLY-615-560-513-413-STANDARD
1173,300,0.2,A4,100gsm Premium Smooth White Paper,None,Double Sided,,30.4,4,FLY-561-511-476-552-STANDARD
1174,300,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Double Sided,,80.75,3,FLY-559-497-514-462-STANDARD
1175,300,0.2,A7,100gsm Premium Smooth White Paper,None,Double Sided,,15.39,4,FLY-519-612-554-521-STANDARD
1176,300,0.0,A6,170gsm Art Paper Gloss Finish,None,Double Sided,,19.0,3,FLY-466-563-520-505-STANDARD
1177,300,0.2,A3,100gsm Premium Smooth White Paper,None,Double Sided,,57.0,4,FLY-653-525-608-523-STANDARD
1179,300,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Double Sided,,18.52,3,FLY-693-514-565-564-STANDARD
1180,300,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Double Sided,,30.4,4,FLY-464-616-515-520-STANDARD
1181,300,0.0,A3,350gsm Recycled Uncoated,None,Single Sided,,126.0,3,FLY-560-656-562-519-STANDARD
1183,300,0.0,Square 210mm x 210mm,350gsm Recycled Uncoated,None,Single Sided,,63.18,3,FLY-468-460-461-614-STANDARD
1184,300,0.0,A4,130gsm Art Paper Silk Finish,None,Single Sided,,31.59,3,FLY-699-606-565-557-STANDARD
1185,300,0.0,A7,350gsm Recycled Uncoated,None,Double Sided,,23.75,3,FLY-520-614-516-651-STANDARD
1187,300,0.0,A7,130gsm Art Paper Silk Finish,None,Single Sided,,14.44,3,FLY-659-703-572-557-STANDARD
1188,300,0.0,A7,170gsm Art Paper Gloss Finish,None,Double Sided,,16.39,3,FLY-510-660-562-561-STANDARD
1189,300,0.0,A6,350gsm Art Board Silk Finish,None,Single Sided,,20.76,3,FLY-605-600-601-606-STANDARD
1191,300,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Double Sided,,38.0,4,FLY-516-600-653-599-STANDARD
1192,300,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Single Sided,,31.59,3,FLY-548-462-573-566-STANDARD
1193,300,0.0,A5,350gsm Recycled Uncoated,None,Double Sided,,40.85,3,FLY-558-611-509-468-STANDARD
1195,300,0.0,A5,300gsm Art Board Coated,None,Double Sided,,39.9,3,FLY-565-564-512-569-STANDARD
1196,300,0.0,A6,170gsm Art Paper Silk Finish,None,Single Sided,,18.05,3,FLY-515-565-509-421-STANDARD
1197,300,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Double Sided,,21.85,3,FLY-509-515-644-514-STANDARD
1198,300,0.0,A7,170gsm Art Paper Silk Finish,None,Single Sided,,15.57,3,FLY-553-613-506-657-STANDARD
1199,300,0.0,A4,350gsm Recycled Uncoated,None,Double Sided,,66.5,3,FLY-651-559-558-560-STANDARD
1200,300,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Single Sided,,16.24,3,FLY-512-620-573-470-STANDARD
1201,300,0.0,A4,350gsm Art Board Silk Finish,None,Double Sided,,80.75,3,FLY-475-700-701-515-STANDARD
1202,300,0.0,A5,300gsm Art Board Coated,None,Single Sided,,37.9,3,FLY-466-701-515-519-STANDARD
1203,300,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Single Sided,,36.1,4,FLY-601-607-609-608-STANDARD
1205,300,0.2,A3,130gsm Art Paper Silk Finish,None,Single Sided,,45.12,3,FLY-458-559-606-423-STANDARD
1206,300,0.2,A7,100gsm Premium Smooth White Paper,None,Single Sided,,14.62,4,FLY-665-709-560-606-STANDARD
1207,300,0.2,A5,100gsm Premium Smooth White Paper,None,Single Sided,,20.94,4,FLY-498-661-556-469-STANDARD
1208,300,0.2,A7,350gsm Art Board Silk Finish,None,Single Sided,,18.05,3,FLY-473-615-513-661-STANDARD
1209,300,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Single Sided,,18.05,3,FLY-513-562-602-563-STANDARD
1210,300,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Single Sided,,21.66,4,FLY-554-615-567-604-STANDARD
1211,300,0.2,A7,120gsm Premium Smooth White Paper,None,Single Sided,,18.28,4,FLY-546-601-601-555-STANDARD
1212,300,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Single Sided,,63.18,3,FLY-508-612-611-702-STANDARD
1213,300,0.0,A5,170gsm Art Paper Gloss Finish,None,Double Sided,,30.4,3,FLY-481-569-514-568-STANDARD
1214,300,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Double Sided,,17.1,3,FLY-427-575-563-517-STANDARD
1216,300,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Single Sided,,45.12,3,FLY-470-519-612-518-STANDARD
1217,300,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Double Sided,,17.1,3,FLY-551-516-514-652-STANDARD
1218,300,0.0,Square 148mm x 148mm,350gsm Recycled Uncoated,None,Single Sided,,38.81,3,FLY-608-603-467-564-STANDARD
1219,300,0.0,A4,130gsm Art Paper Silk Finish,None,Double Sided,,33.25,3,FLY-611-505-479-573-STANDARD
1221,300,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Double Sided,,22.8,4,FLY-658-517-526-603-STANDARD
1222,300,0.2,A3,170gsm Art Paper Silk Finish,None,Single Sided,,63.18,3,FLY-464-561-425-544-STANDARD
1224,300,0.0,A7,130gsm Art Paper Gloss Finish,None,Single Sided,,14.44,3,FLY-662-658-660-553-STANDARD
1225,300,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Single Sided,,16.24,3,FLY-563-655-515-563-STANDARD
1226,300,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Single Sided,,24.37,3,FLY-614-656-453-557-STANDARD
1227,300,0.0,A5,350gsm Recycled Uncoated,None,Single Sided,,38.81,3,FLY-565-606-600-651-STANDARD
1228,300,0.2,A3,120gsm Premium Smooth White Paper,None,Single Sided,,67.69,4,FLY-689-461-464-565-STANDARD
1229,300,0.0,Square 105mm x 105mm,350gsm Recycled Uncoated,None,Single Sided,,28.88,3,FLY-649-568-645-610-STANDARD
1231,300,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Single Sided,,76.71,3,FLY-463-599-525-650-STANDARD
1232,300,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Single Sided,,16.61,4,FLY-704-461-567-565-STANDARD
1233,300,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Single Sided,,26.17,4,FLY-611-506-603-654-STANDARD
1235,300,0.2,A4,120gsm Premium Smooth White Paper,None,Single Sided,,36.1,4,FLY-606-563-558-465-STANDARD
1237,300,0.0,A4,170gsm Art Paper Silk Finish,None,Double Sided,,47.5,3,FLY-529-515-554-610-STANDARD
1238,300,0.2,A4,100gsm Premium Smooth White Paper,None,Single Sided,,28.88,4,FLY-520-565-521-515-STANDARD
1240,300,0.0,A4,170gsm Art Paper Gloss Finish,None,Single Sided,,45.12,3,FLY-460-464-476-563-STANDARD
1241,300,0.0,A6,350gsm Recycled Uncoated,None,Double Sided,,30.4,3,FLY-563-657-517-649-STANDARD
1242,300,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Single Sided,,45.12,3,FLY-506-554-607-507-STANDARD
1243,300,0.0,A5,170gsm Art Paper Gloss Finish,None,Single Sided,,28.88,3,FLY-515-526-479-512-STANDARD
1244,300,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Double Sided,,33.25,3,FLY-518-560-458-516-STANDARD
1245,300,0.0,A5,350gsm Art Board Silk Finish,None,Double Sided,,37.05,3,FLY-658-565-525-469-STANDARD
1247,300,0.0,A3,350gsm Recycled Uncoated,None,Double Sided,,139.19,3,FLY-513-549-508-562-STANDARD
1248,300,0.0,Square 210mm x 210mm,350gsm Recycled Uncoated,None,Double Sided,,66.5,3,FLY-652-540-557-656-STANDARD
1249,300,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Double Sided,,37.05,3,FLY-608-511-549-465-STANDARD
1251,300,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Double Sided,,18.52,3,FLY-519-612-566-654-STANDARD
1252,300,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Double Sided,,21.85,4,FLY-611-551-613-514-STANDARD
1254,300,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Double Sided,,25.65,3,FLY-405-508-523-603-STANDARD
1255,300,0.0,A7,130gsm Art Paper Gloss Finish,None,Double Sided,,15.2,3,FLY-661-510-586-608-STANDARD
1256,300,0.2,A3,130gsm Art Paper Gloss Finish,None,Single Sided,,45.12,3,FLY-702-614-473-603-STANDARD
1257,300,0.0,A6,300gsm Art Board Coated,None,Double Sided,,24.7,3,FLY-616-510-520-657-STANDARD
1258,300,0.0,A6,300gsm Art Board Coated,None,Single Sided,,23.46,3,FLY-525-602-433-476-STANDARD
1259,300,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Double Sided,,19.0,3,FLY-570-470-600-606-STANDARD
1260,300,0.2,A6,120gsm Premium Smooth White Paper,None,Single Sided,,20.76,4,FLY-520-699-614-508-STANDARD
1261,300,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Double Sided,,47.5,3,FLY-572-609-553-554-STANDARD
1263,300,0.0,A5,350gsm Art Board Silk Finish,None,Single Sided,,35.2,3,FLY-567-509-615-698-STANDARD
1264,300,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Double Sided,,27.55,4,FLY-567-666-644-514-STANDARD
1265,300,0.2,A3,300gsm Art Board Coated,None,Double Sided,,90.25,3,FLY-612-568-659-556-STANDARD
1266,300,0.0,Square 148mm x 148mm,350gsm Recycled Uncoated,None,Double Sided,,40.85,3,FLY-562-514-461-463-STANDARD
1267,300,0.0,A4,130gsm Art Paper Gloss Finish,None,Double Sided,,33.25,3,FLY-527-519-549-523-STANDARD
1268,300,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Double Sided,,30.4,3,FLY-521-560-563-701-STANDARD
1269,300,0.2,A3,120gsm Premium Smooth White Paper,None,Double Sided,,71.25,4,FLY-462-603-607-656-STANDARD
1270,300,0.0,A6,130gsm Art Paper Gloss Finish,None,Double Sided,,17.1,3,FLY-500-562-558-563-STANDARD
1271,300,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Double Sided,,66.5,3,FLY-555-609-514-509-STANDARD
1272,300,0.2,A3,300gsm Art Board Coated,None,Single Sided,,85.74,3,FLY-699-516-565-577-STANDARD
1273,300,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Double Sided,,25.65,3,FLY-513-607-622-594-STANDARD
1274,300,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Single Sided,,18.95,3,FLY-651-559-556-596-STANDARD
1275,300,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Double Sided,,47.5,3,FLY-506-603-615-609-STANDARD
1279,300,0.0,1/3 A4 (DL),350gsm Recycled Uncoated,None,Single Sided,,23.46,3,FLY-645-614-556-656-STANDARD
1280,300,0.2,A3,170gsm Art Paper Silk Finish,None,Double Sided,,66.5,3,FLY-459-460-602-517-STANDARD
1282,300,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Double Sided,,19.95,3,FLY-604-645-568-602-STANDARD
1283,300,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Double Sided,,17.48,4,FLY-462-558-560-613-STANDARD
1284,300,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Single Sided,,24.37,3,FLY-561-556-555-699-STANDARD
1285,300,0.2,A7,350gsm Art Board Silk Finish,None,Double Sided,,19.0,3,FLY-555-651-469-510-STANDARD
1286,300,0.2,A3,170gsm Art Paper Gloss Finish,None,Single Sided,,63.18,3,FLY-466-600-516-467-STANDARD
1287,300,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Single Sided,,35.2,3,FLY-610-562-605-516-STANDARD
1288,300,0.0,A4,170gsm Art Paper Silk Finish,None,Single Sided,,45.12,3,FLY-559-569-613-566-STANDARD
1289,300,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Single Sided,,37.9,3,FLY-510-623-603-607-STANDARD
1290,300,0.2,A7,300gsm Art Board Coated,None,Double Sided,,18.52,3,FLY-461-565-472-656-STANDARD
1291,300,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Single Sided,,18.95,3,FLY-645-577-696-648-STANDARD
1294,300,0.0,A4,350gsm Art Board Silk Finish,None,Single Sided,,76.71,3,FLY-601-547-654-469-STANDARD
1298,300,0.0,A3,350gsm Art Board Silk Finish,None,Single Sided,,99.28,3,FLY-514-561-525-612-STANDARD
1299,300,0.0,A7,130gsm Art Paper Silk Finish,None,Double Sided,,15.2,3,FLY-609-553-609-462-STANDARD
1301,300,0.0,A4,300gsm Art Board Coated,None,Single Sided,,63.18,3,FLY-550-608-599-516-STANDARD
1303,300,0.2,A5,100gsm Premium Smooth White Paper,None,Double Sided,,22.04,4,FLY-605-653-555-522-STANDARD
1304,300,0.0,A5,130gsm Art Paper Silk Finish,None,Single Sided,,24.37,3,FLY-476-519-554-612-STANDARD
1305,300,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Single Sided,,20.76,3,FLY-543-472-525-562-STANDARD
1306,300,0.0,A5,130gsm Art Paper Silk Finish,None,Double Sided,,25.65,3,FLY-548-601-610-618-STANDARD
1307,300,0.0,A6,130gsm Art Paper Silk Finish,None,Double Sided,,17.1,3,FLY-468-610-464-468-STANDARD
1308,300,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Double Sided,,24.7,3,FLY-519-505-603-518-STANDARD
1309,300,0.0,A7,350gsm Recycled Uncoated,None,Single Sided,,22.56,3,FLY-460-510-563-650-STANDARD
1310,300,0.2,A6,100gsm Premium Smooth White Paper,None,Double Sided,,17.48,4,FLY-696-612-513-616-STANDARD
1311,300,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Single Sided,,25.73,3,FLY-646-566-513-514-STANDARD
1312,300,0.2,A6,120gsm Premium Smooth White Paper,None,Double Sided,,21.85,4,FLY-556-604-569-542-STANDARD
1313,300,0.0,A6,170gsm Art Paper Silk Finish,None,Double Sided,,19.0,3,FLY-510-649-513-464-STANDARD
1314,300,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Double Sided,,18.24,4,FLY-596-707-472-648-STANDARD
1315,300,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Single Sided,,28.88,3,FLY-528-569-603-472-STANDARD
1317,300,0.0,A5,130gsm Art Paper Gloss Finish,None,Single Sided,,24.37,3,FLY-515-610-523-493-STANDARD
1318,300,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Single Sided,,20.94,4,FLY-520-556-554-566-STANDARD
1319,300,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Single Sided,,17.33,4,FLY-569-513-607-564-STANDARD
1320,300,0.0,Square 105mm x 105mm,350gsm Recycled Uncoated,None,Double Sided,,30.4,3,FLY-610-557-699-506-STANDARD
1321,300,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Double Sided,,19.95,3,FLY-558-606-515-560-STANDARD
1322,300,0.2,A3,170gsm Art Paper Gloss Finish,None,Double Sided,,66.5,3,FLY-419-553-522-705-STANDARD
1323,300,0.2,A7,300gsm Art Board Coated,None,Single Sided,,17.6,3,FLY-655-517-515-527-STANDARD
1325,300,0.0,A6,350gsm Recycled Uncoated,None,Single Sided,,28.88,3,FLY-508-566-562-601-STANDARD
1327,300,0.0,A5,170gsm Art Paper Silk Finish,None,Double Sided,,30.4,3,FLY-564-574-602-511-STANDARD
1328,300,0.0,A6,350gsm Art Board Silk Finish,None,Double Sided,,21.85,3,FLY-562-706-529-476-STANDARD
1329,300,0.0,1/3 A4 (DL),350gsm Recycled Uncoated,None,Double Sided,,24.7,3,FLY-620-571-561-469-STANDARD
1330,300,0.0,A3,350gsm Art Board Silk Finish,None,Double Sided,,104.5,3,FLY-600-652-559-418-STANDARD
1331,300,0.0,A7,170gsm Art Paper Silk Finish,None,Double Sided,,16.39,3,FLY-463-599-607-559-STANDARD
1333,300,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Double Sided,,28.5,3,FLY-565-515-598-512-STANDARD
1334,300,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Single Sided,,18.05,3,FLY-647-603-648-602-STANDARD
1335,300,0.0,A6,170gsm Art Paper Gloss Finish,None,Single Sided,,18.05,3,FLY-474-708-604-652-STANDARD
1336,300,0.0,A4,170gsm Art Paper Gloss Finish,None,Double Sided,,47.5,3,FLY-507-621-528-659-STANDARD
1337,300,0.0,A5,130gsm Art Paper Gloss Finish,None,Double Sided,,25.65,3,FLY-606-700-564-563-STANDARD
